,x,y,w,h,score,match
73,164,1825,56,44,0.7213443,11_15_2022 LG 282.jpg01_10_2023 LG 282 copy 12_processed copy.jpg
51,205,1716,43,51,0.8113967,01_02_2023 LG 282 copy 9.jpg
36,223,1674,53,39,0.8234886,01_10_2023 LG 282 copy 4.jpg
69,239,1629,60,46,0.76740354,01_10_2023 LG 282 copy 2.jpg
68,248,1566,101,74,0.73340094,06_04_2019_processed copy.jpg
70,295,1493,50,47,0.77999425,01_10_2023 LG 282 copy 10.jpg
35,317,1449,53,39,0.7953381,01_10_2023 LG 282 copy 4.jpg
63,331,1400,48,42,0.76460963,12_13_2022 LG 282 copy.jpg
34,355,1362,53,39,0.8175052,01_10_2023 LG 282 copy 4.jpg
33,370,1313,53,39,0.819223,01_10_2023 LG 282 copy 4.jpg
32,395,1277,53,39,0.79153055,01_10_2023 LG 282 copy 4.jpg
62,428,1186,48,42,0.82942086,12_13_2022 LG 282 copy.jpg
71,454,1142,49,46,0.77047527,01_10_2023 LG 282 copy 3.jpg
74,464,1101,74,59,0.75249535,06_07_2019_processed copy.jpg
80,482,1067,52,44,0.72279805,06_14_2019_processed copy.jpg
79,496,1021,52,44,0.8261106,06_14_2019_processed copy.jpg
78,535,938,52,44,0.75662166,06_14_2019_processed copy.jpg
31,563,903,53,39,0.7220716,01_10_2023 LG 282 copy 4.jpg
22,585,854,49,48,0.77926505,01_02_2023 LG 282 copy 4.jpg
77,598,818,52,44,0.7688442,06_14_2019_processed copy.jpg
45,648,730,43,51,0.8476977,01_02_2023 LG 282 copy 9.jpg
9,670,691,49,47,0.8061377,01_02_2023 LG 282 copy 3.jpg
21,713,610,49,48,0.7923449,01_02_2023 LG 282 copy 4.jpg
44,764,515,43,51,0.7666908,01_02_2023 LG 282 copy 9.jpg
8,784,475,44,37,0.7808078,01_02_2023 LG 282 copy 2.jpg
7,812,433,44,37,0.7870507,01_02_2023 LG 282 copy 2.jpg
20,840,391,49,48,0.7905328,01_02_2023 LG 282 copy 4.jpg
19,865,352,49,48,0.77317816,01_02_2023 LG 282 copy 4.jpg
6,897,306,44,37,0.78414106,01_02_2023 LG 282 copy 2.jpg
12,946,261,41,45,0.7958731,01_02_2023 LG 282 copy 7.jpg
75,959,146,70,56,0.705546,05_07_2019.jpg
43,973,226,43,51,0.7420222,01_02_2023 LG 282 copy 9.jpg
42,1046,152,43,51,0.74074286,01_02_2023 LG 282 copy 9.jpg
41,1140,90,43,51,0.8160411,01_02_2023 LG 282 copy 9.jpg
5,1188,68,44,37,0.74684113,01_02_2023 LG 282 copy 2.jpg
38,1240,58,43,51,0.85948926,01_02_2023 LG 282 copy 9.jpg
23,1287,65,47,40,0.73258007,01_10_2023 LG 282 copy 8.jpg
37,1393,57,43,51,0.89187706,01_02_2023 LG 282 copy 9.jpg
39,1443,62,43,51,0.84562546,01_02_2023 LG 282 copy 9.jpg
40,1492,77,43,51,0.8491369,01_02_2023 LG 282 copy 9.jpg
16,1534,108,57,43,0.77671856,12_13_2022 LG 282 copy 3.jpg
0,1621,164,62,43,0.7908928,12_29_2022 LG 282 copy 2.jpg
10,1680,213,41,45,0.7786839,01_02_2023 LG 282 copy 7.jpg
11,1718,250,41,45,0.7717696,01_02_2023 LG 282 copy 7.jpg
13,1753,287,41,45,0.7826592,01_02_2023 LG 282 copy 7.jpg
14,1785,335,41,45,0.7110043,01_02_2023 LG 282 copy 7.jpg
24,1801,372,47,40,0.80868757,01_10_2023 LG 282 copy 8.jpg
25,1828,413,47,40,0.81428754,01_10_2023 LG 282 copy 8.jpg
15,1862,458,41,45,0.80179447,01_02_2023 LG 282 copy 7.jpg
26,1877,504,47,40,0.816482,01_10_2023 LG 282 copy 8.jpg
52,1899,551,48,42,0.80583566,12_13_2022 LG 282 copy.jpg
53,1925,699,48,42,0.7902076,12_13_2022 LG 282 copy.jpg
17,1928,604,45,42,0.7058537,01_02_2023 LG 282 copy 6.jpg
27,1945,644,47,40,0.78835183,01_10_2023 LG 282 copy 8.jpg
28,1962,685,47,40,0.8148931,01_10_2023 LG 282 copy 8.jpg
54,1998,762,48,42,0.8394567,12_13_2022 LG 282 copy.jpg
29,2015,804,47,40,0.7886781,01_10_2023 LG 282 copy 8.jpg
55,2027,843,48,42,0.8416863,12_13_2022 LG 282 copy.jpg
58,2048,1008,48,42,0.73372215,12_13_2022 LG 282 copy.jpg
56,2051,891,48,42,0.8384146,12_13_2022 LG 282 copy.jpg
76,2058,1795,70,56,0.7673394,05_07_2019.jpg
57,2068,929,48,42,0.84814334,12_13_2022 LG 282 copy.jpg
60,2071,1062,48,42,0.71671,12_13_2022 LG 282 copy.jpg
1,2081,972,62,43,0.8651423,12_29_2022 LG 282 copy 2.jpg
59,2103,1014,48,42,0.8807315,12_13_2022 LG 282 copy.jpg
46,2127,1050,43,51,0.88425124,01_02_2023 LG 282 copy 9.jpg
61,2136,1099,48,42,0.88303185,12_13_2022 LG 282 copy.jpg
47,2154,1138,43,51,0.8892917,01_02_2023 LG 282 copy 9.jpg
48,2190,1219,43,51,0.9066566,01_02_2023 LG 282 copy 9.jpg
2,2228,1314,62,43,0.843021,12_29_2022 LG 282 copy 2.jpg
49,2244,1352,43,51,0.89917517,01_02_2023 LG 282 copy 9.jpg
18,2250,1410,45,42,0.73954326,01_02_2023 LG 282 copy 6.jpg
3,2266,1445,62,43,0.83397067,12_29_2022 LG 282 copy 2.jpg
72,2291,1525,60,53,0.8121276,01_10_2023 LG 282 copy 12.jpg
50,2322,1563,43,51,0.87103933,01_02_2023 LG 282 copy 9.jpg
64,2332,1612,48,42,0.8687282,12_13_2022 LG 282 copy.jpg
4,2345,1655,62,43,0.8561872,12_29_2022 LG 282 copy 2.jpg
65,2382,1749,48,42,0.8877472,12_13_2022 LG 282 copy.jpg
66,2400,1793,48,42,0.8421818,12_13_2022 LG 282 copy.jpg
67,2414,1842,48,42,0.8004155,12_13_2022 LG 282 copy.jpg
30,2427,1892,47,40,0.71259356,01_10_2023 LG 282 copy 8.jpg
