,x,y,w,h,score,match
69,2257,1408,48,42,0.7257438,12_13_2022 LG 282 copy.jpg
70,2260,1528,48,42,0.8275794,12_13_2022 LG 282 copy.jpg
53,2290,1572,43,51,0.8109738,01_02_2023 LG 282 copy 9.jpg
71,2303,1616,48,42,0.8110945,12_13_2022 LG 282 copy.jpg
10,2356,1700,41,45,0.7174094,01_02_2023 LG 282 copy 7.jpg
0,2365,1788,84,47,0.70375496,06_04_2019_processed copy 2.jpg
11,2376,1744,41,45,0.8201635,01_02_2023 LG 282 copy 7.jpg
57,2424,1826,43,51,0.90954185,01_02_2023 LG 282 copy 9.jpg
78,2469,1833,49,46,0.7133548,01_10_2023 LG 282 copy 3.jpg
85,2511,1335,70,56,0.7323397,05_07_2019.jpg
