,x,y,w,h,score,match
37,713,500,43,51,0.88229114,01_02_2023 LG 282 copy 9.jpg
35,753,454,43,51,0.8843703,01_02_2023 LG 282 copy 9.jpg
15,787,415,49,48,0.86860216,01_02_2023 LG 282 copy 4.jpg
7,817,381,49,47,0.8366736,01_02_2023 LG 282 copy 3.jpg
32,869,338,43,51,0.8465696,01_02_2023 LG 282 copy 9.jpg
30,904,306,43,51,0.9226179,01_02_2023 LG 282 copy 9.jpg
29,952,278,43,51,0.8482881,01_02_2023 LG 282 copy 9.jpg
77,979,175,56,44,0.73486346,11_15_2022 LG 282.jpg01_10_2023 LG 282 copy 12_processed copy.jpg
51,1013,117,48,42,0.7919833,12_13_2022 LG 282 copy.jpg
75,1028,172,54,44,0.78083295,01_10_2023 LG 282 copy 11.jpg
78,1035,220,56,44,0.72007227,11_15_2022 LG 282.jpg01_10_2023 LG 282 copy 12_processed copy.jpg
49,1065,93,48,42,0.79184973,12_13_2022 LG 282 copy.jpg
74,1088,163,54,44,0.79479796,01_10_2023 LG 282 copy 11.jpg
50,1131,112,48,42,0.7968335,12_13_2022 LG 282 copy.jpg
55,1149,211,48,42,0.70087713,12_13_2022 LG 282 copy.jpg
67,1149,167,50,47,0.70428395,01_10_2023 LG 282 copy 10.jpg
92,1149,238,52,44,0.7501154,06_14_2019_processed copy.jpg
48,1188,92,48,42,0.7637764,12_13_2022 LG 282 copy.jpg
52,1196,119,48,42,0.7831592,12_13_2022 LG 282 copy.jpg
91,1205,167,52,44,0.7682707,06_14_2019_processed copy.jpg
53,1242,121,48,42,0.8037729,12_13_2022 LG 282 copy.jpg
54,1250,154,48,42,0.7347807,12_13_2022 LG 282 copy.jpg
27,1254,222,43,51,0.7077556,01_02_2023 LG 282 copy 9.jpg
28,1356,258,43,51,0.8502304,01_02_2023 LG 282 copy 9.jpg
13,1404,287,57,43,0.8707753,12_13_2022 LG 282 copy 3.jpg
31,1449,310,43,51,0.86449057,01_02_2023 LG 282 copy 9.jpg
14,1505,348,52,49,0.84869385,12_13_2022 LG 282 copy 2.jpg
18,1549,375,47,63,0.8107682,01_02_2023 LG 282 copy 5.jpg
33,1592,414,43,51,0.8647755,01_02_2023 LG 282 copy 9.jpg
34,1632,449,43,51,0.8387404,01_02_2023 LG 282 copy 9.jpg
36,1664,488,43,51,0.84703064,01_02_2023 LG 282 copy 9.jpg
38,1696,529,43,51,0.8685913,01_02_2023 LG 282 copy 9.jpg
68,1723,580,50,47,0.8578212,01_10_2023 LG 282 copy 10.jpg
56,1754,623,48,42,0.8556305,12_13_2022 LG 282 copy.jpg
57,1783,669,48,42,0.87887853,12_13_2022 LG 282 copy.jpg
58,1813,716,48,42,0.88346124,12_13_2022 LG 282 copy.jpg
69,1835,758,50,47,0.8266321,01_10_2023 LG 282 copy 10.jpg
59,1862,795,48,42,0.8789692,12_13_2022 LG 282 copy.jpg
60,1883,834,48,42,0.81007,12_13_2022 LG 282 copy.jpg
70,1899,880,50,47,0.7775495,01_10_2023 LG 282 copy 10.jpg
42,1937,919,43,51,0.8248612,01_02_2023 LG 282 copy 9.jpg
12,1966,1010,41,45,0.76486546,01_02_2023 LG 282 copy 7.jpg
11,1976,974,41,45,0.7444757,01_02_2023 LG 282 copy 7.jpg
17,2000,1019,47,40,0.7921797,01_10_2023 LG 282 copy 8.jpg
71,2012,1076,50,47,0.79480207,01_10_2023 LG 282 copy 10.jpg
21,2036,1115,53,39,0.8128357,01_10_2023 LG 282 copy 4.jpg
22,2057,1158,53,39,0.8172403,01_10_2023 LG 282 copy 4.jpg
0,2080,1242,84,47,0.81801134,06_04_2019_processed copy 2.jpg
4,2136,1327,62,43,0.7392398,12_29_2022 LG 282 copy 2.jpg
5,2167,1364,62,43,0.8323599,12_29_2022 LG 282 copy 2.jpg
23,2172,1250,53,39,0.74397606,01_10_2023 LG 282 copy 4.jpg
72,2180,1409,50,47,0.76348245,01_10_2023 LG 282 copy 10.jpg
1,2186,1444,84,47,0.79631907,06_04_2019_processed copy 2.jpg
90,2230,1520,70,56,0.8218935,05_07_2019.jpg
76,2263,1573,60,53,0.77146506,01_10_2023 LG 282 copy 12.jpg
43,2275,1469,43,51,0.7049487,01_02_2023 LG 282 copy 9.jpg
73,2278,1622,50,47,0.7763348,01_10_2023 LG 282 copy 10.jpg
2,2291,1654,84,47,0.8173143,06_04_2019_processed copy 2.jpg
3,2332,1738,84,47,0.76809174,06_04_2019_processed copy 2.jpg
45,2378,1781,43,51,0.81810105,01_02_2023 LG 282 copy 9.jpg
24,2390,1638,53,39,0.7231553,01_10_2023 LG 282 copy 4.jpg
46,2399,1824,43,51,0.82304096,01_02_2023 LG 282 copy 9.jpg
47,2422,1868,43,51,0.81117016,01_02_2023 LG 282 copy 9.jpg
