,x,y,w,h,score,match
74,111,1713,70,56,0.7203963,05_07_2019.jpg
58,157,1899,54,44,0.72735196,01_10_2023 LG 282 copy 11.jpg
73,176,1608,70,56,0.78781766,05_07_2019.jpg
26,177,1848,53,39,0.7420471,01_10_2023 LG 282 copy 4.jpg
25,194,1800,53,39,0.77583456,01_10_2023 LG 282 copy 4.jpg
72,206,1546,70,56,0.758888,05_07_2019.jpg
6,215,1750,49,47,0.771521,01_02_2023 LG 282 copy 3.jpg
69,250,1454,70,56,0.719791,05_07_2019.jpg
5,251,1664,49,47,0.8311933,01_02_2023 LG 282 copy 3.jpg
24,267,1621,53,39,0.8324096,01_10_2023 LG 282 copy 4.jpg
23,283,1579,53,39,0.824426,01_10_2023 LG 282 copy 4.jpg
22,302,1533,53,39,0.80614716,01_10_2023 LG 282 copy 4.jpg
48,337,1449,60,46,0.7354513,01_10_2023 LG 282 copy 2.jpg
36,358,1399,43,51,0.86565953,01_02_2023 LG 282 copy 9.jpg
20,389,1320,53,39,0.8341148,01_10_2023 LG 282 copy 4.jpg
19,403,1282,53,39,0.82224107,01_10_2023 LG 282 copy 4.jpg
43,424,1238,48,42,0.81057256,12_13_2022 LG 282 copy.jpg
64,433,952,70,56,0.722724,05_07_2019.jpg
35,441,1191,43,51,0.7790828,01_02_2023 LG 282 copy 9.jpg
42,456,1152,48,42,0.7107942,12_13_2022 LG 282 copy.jpg
79,470,1114,52,44,0.73684514,06_14_2019_processed copy.jpg
34,500,1065,43,51,0.8264319,01_02_2023 LG 282 copy 9.jpg
4,514,1025,49,47,0.76605886,01_02_2023 LG 282 copy 3.jpg
33,535,983,43,51,0.79899544,01_02_2023 LG 282 copy 9.jpg
78,562,906,52,44,0.8085292,06_14_2019_processed copy.jpg
18,592,863,53,39,0.7937693,01_10_2023 LG 282 copy 4.jpg
76,603,820,52,44,0.7604234,06_14_2019_processed copy.jpg
14,635,767,49,48,0.7152458,01_02_2023 LG 282 copy 4.jpg
13,705,635,49,48,0.7848947,01_02_2023 LG 282 copy 4.jpg
63,713,459,70,56,0.767194,05_07_2019.jpg
10,764,552,41,45,0.7223035,01_02_2023 LG 282 copy 7.jpg
1,845,429,44,37,0.7833318,01_02_2023 LG 282 copy 2.jpg
52,861,1877,50,47,0.7102399,01_10_2023 LG 282 copy 10.jpg
0,884,391,44,37,0.79201883,01_02_2023 LG 282 copy 2.jpg
31,963,322,43,51,0.7446673,01_02_2023 LG 282 copy 9.jpg
30,1057,267,43,51,0.7192471,01_02_2023 LG 282 copy 9.jpg
2,1113,250,49,47,0.8535369,01_02_2023 LG 282 copy 3.jpg
39,1153,147,48,42,0.78339505,12_13_2022 LG 282 copy.jpg
27,1209,237,43,51,0.8448321,01_02_2023 LG 282 copy 9.jpg
28,1307,245,43,51,0.92880404,01_02_2023 LG 282 copy 9.jpg
29,1364,262,43,51,0.7954777,01_02_2023 LG 282 copy 9.jpg
3,1415,281,49,47,0.7670261,01_02_2023 LG 282 copy 3.jpg
7,1466,313,41,45,0.75029296,01_02_2023 LG 282 copy 7.jpg
8,1554,386,41,45,0.708514,01_02_2023 LG 282 copy 7.jpg
15,1578,422,47,40,0.726127,01_10_2023 LG 282 copy 8.jpg
9,1628,461,41,45,0.80818224,01_02_2023 LG 282 copy 7.jpg
16,1652,502,47,40,0.7481654,01_10_2023 LG 282 copy 8.jpg
38,1661,1806,43,51,0.7376011,01_02_2023 LG 282 copy 9.jpg
17,1681,538,53,39,0.71119106,01_10_2023 LG 282 copy 4.jpg
49,1703,584,50,47,0.72986287,01_10_2023 LG 282 copy 10.jpg
50,1756,672,50,47,0.7520563,01_10_2023 LG 282 copy 10.jpg
51,1779,724,50,47,0.79127324,01_10_2023 LG 282 copy 10.jpg
40,1802,763,48,42,0.7147714,12_13_2022 LG 282 copy.jpg
41,1827,807,48,42,0.7454013,12_13_2022 LG 282 copy.jpg
77,1835,844,52,44,0.7448425,06_14_2019_processed copy.jpg
47,1848,1853,48,42,0.71609896,12_13_2022 LG 282 copy.jpg
32,1863,883,43,51,0.8653808,01_02_2023 LG 282 copy 9.jpg
66,1917,1252,70,56,0.7608439,05_07_2019.jpg
67,1918,1307,70,56,0.7040686,05_07_2019.jpg
65,1918,1207,70,56,0.71584547,05_07_2019.jpg
68,1940,1366,70,56,0.8270023,05_07_2019.jpg
11,1970,1097,41,45,0.8113048,01_02_2023 LG 282 copy 7.jpg
44,1973,1477,48,42,0.7617183,12_13_2022 LG 282 copy.jpg
80,1996,1204,52,44,0.7685037,06_14_2019_processed copy.jpg
71,2016,1537,70,56,0.7052104,05_07_2019.jpg
70,2018,1506,70,56,0.7356533,05_07_2019.jpg
62,2022,1264,56,44,0.7421929,11_15_2022 LG 282.jpg01_10_2023 LG 282 copy 12_processed copy.jpg
59,2033,1299,60,53,0.7937515,01_10_2023 LG 282 copy 12.jpg
21,2065,1342,53,39,0.81647,01_10_2023 LG 282 copy 4.jpg
53,2109,1424,54,44,0.8284989,01_10_2023 LG 282 copy 11.jpg
54,2128,1462,54,44,0.7732138,01_10_2023 LG 282 copy 11.jpg
60,2130,1505,60,53,0.7481413,01_10_2023 LG 282 copy 12.jpg
12,2137,1783,41,45,0.7146116,01_02_2023 LG 282 copy 7.jpg
37,2159,1544,43,51,0.870103,01_02_2023 LG 282 copy 9.jpg
