,x,y,w,h,score,match
4,79,1897,44,37,0.7502121,01_02_2023 LG 282 copy 2.jpg
70,159,1768,70,56,0.70908195,05_07_2019.jpg
69,203,1611,70,56,0.7777244,05_07_2019.jpg
68,213,1535,70,56,0.76548976,05_07_2019.jpg
23,222,1871,53,39,0.77089256,01_10_2023 LG 282 copy 4.jpg
22,223,1819,53,39,0.8750968,01_10_2023 LG 282 copy 4.jpg
21,242,1767,53,39,0.8227872,01_10_2023 LG 282 copy 4.jpg
20,258,1727,53,39,0.87320143,01_10_2023 LG 282 copy 4.jpg
19,278,1682,53,39,0.8688686,01_10_2023 LG 282 copy 4.jpg
66,292,1441,70,56,0.73834103,05_07_2019.jpg
18,296,1637,53,39,0.8208084,01_10_2023 LG 282 copy 4.jpg
17,316,1596,53,39,0.86565167,01_10_2023 LG 282 copy 4.jpg
16,331,1553,53,39,0.8636883,01_10_2023 LG 282 copy 4.jpg
15,350,1508,53,39,0.86351323,01_10_2023 LG 282 copy 4.jpg
52,372,1462,49,46,0.7106704,01_10_2023 LG 282 copy 3.jpg
42,375,1414,77,51,0.8424912,05_28_2019_processed copy.jpg
58,401,1372,74,59,0.8491678,06_07_2019_processed copy.jpg
41,409,1326,77,51,0.83942103,05_28_2019_processed copy.jpg
40,428,1285,77,51,0.8596006,05_28_2019_processed copy.jpg
39,444,1246,77,51,0.8245618,05_28_2019_processed copy.jpg
57,472,1207,74,59,0.8670004,06_07_2019_processed copy.jpg
62,491,1115,70,56,0.85367006,05_07_2019.jpg
61,526,1032,70,56,0.83375,05_07_2019.jpg
60,566,952,70,56,0.8281882,05_07_2019.jpg
38,611,877,77,51,0.75512713,05_28_2019_processed copy.jpg
37,629,835,77,51,0.8523853,05_28_2019_processed copy.jpg
14,662,804,53,39,0.7948063,01_10_2023 LG 282 copy 4.jpg
12,683,762,53,39,0.77125275,01_10_2023 LG 282 copy 4.jpg
36,698,704,77,51,0.8401205,05_28_2019_processed copy.jpg
11,732,669,53,39,0.8514116,01_10_2023 LG 282 copy 4.jpg
10,753,627,53,39,0.8212563,01_10_2023 LG 282 copy 4.jpg
32,911,392,43,51,0.78455603,01_02_2023 LG 282 copy 9.jpg
8,936,365,53,39,0.71282285,01_10_2023 LG 282 copy 4.jpg
29,1000,290,43,51,0.725405,01_02_2023 LG 282 copy 9.jpg
27,1052,255,43,51,0.7339305,01_02_2023 LG 282 copy 9.jpg
26,1100,224,43,51,0.7068646,01_02_2023 LG 282 copy 9.jpg
24,1156,194,43,51,0.7631953,01_02_2023 LG 282 copy 9.jpg
0,1251,168,45,72,0.8215937,01_10_2023 LG 282 copy.jpg
3,1297,149,41,85,0.7606839,01_27_2023 LG 282.jpg01_10_2023 LG 282 copy 12_processed copy 2.jpg
25,1445,210,43,51,0.8791215,01_02_2023 LG 282 copy 9.jpg
56,1494,233,56,44,0.7422589,11_15_2022 LG 282.jpg01_10_2023 LG 282 copy 12_processed copy.jpg
2,1539,259,62,43,0.8290641,12_29_2022 LG 282 copy 2.jpg
28,1585,288,43,51,0.8059728,01_02_2023 LG 282 copy 9.jpg
30,1663,368,43,51,0.8567629,01_02_2023 LG 282 copy 9.jpg
33,1702,407,43,51,0.90889126,01_02_2023 LG 282 copy 9.jpg
9,1766,491,53,39,0.76706946,01_10_2023 LG 282 copy 4.jpg
34,1790,528,43,51,0.8462325,01_02_2023 LG 282 copy 9.jpg
31,1801,391,43,51,0.73612213,01_02_2023 LG 282 copy 9.jpg
43,1836,630,48,42,0.78079504,12_13_2022 LG 282 copy.jpg
44,1856,677,48,42,0.76428705,12_13_2022 LG 282 copy.jpg
59,1884,756,70,56,0.7626661,05_07_2019.jpg
13,1927,802,53,39,0.8378905,01_10_2023 LG 282 copy 4.jpg
45,1936,842,48,42,0.7650141,12_13_2022 LG 282 copy.jpg
46,1959,880,48,42,0.81091833,12_13_2022 LG 282 copy.jpg
35,1998,958,43,51,0.8685085,01_02_2023 LG 282 copy 9.jpg
7,2031,1053,45,42,0.8015662,01_02_2023 LG 282 copy 6.jpg
6,2069,1135,41,45,0.78589773,01_02_2023 LG 282 copy 7.jpg
63,2079,1207,70,56,0.8718723,05_07_2019.jpg
64,2097,1256,70,56,0.82212645,05_07_2019.jpg
47,2130,1302,48,42,0.8785911,12_13_2022 LG 282 copy.jpg
65,2157,1378,70,56,0.85271573,05_07_2019.jpg
1,2159,1426,100,51,0.7277305,06_04_2019_processed copy 3.jpg
67,2198,1505,70,56,0.8465129,05_07_2019.jpg
53,2237,1556,54,44,0.8080332,01_10_2023 LG 282 copy 11.jpg
54,2248,1599,54,44,0.8445161,01_10_2023 LG 282 copy 11.jpg
55,2263,1640,54,44,0.85185474,01_10_2023 LG 282 copy 11.jpg
48,2303,1727,48,42,0.8202688,12_13_2022 LG 282 copy.jpg
49,2321,1773,48,42,0.8919043,12_13_2022 LG 282 copy.jpg
50,2336,1811,48,42,0.8200611,12_13_2022 LG 282 copy.jpg
51,2351,1869,48,42,0.8111229,12_13_2022 LG 282 copy.jpg
5,2356,225,41,45,0.72146714,01_02_2023 LG 282 copy 7.jpg
