,x,y,w,h,score,match
12,753,559,53,39,0.83184725,01_10_2023 LG 282 copy 4.jpg
11,778,514,53,39,0.8707547,01_10_2023 LG 282 copy 4.jpg
24,835,426,43,51,0.7530475,01_02_2023 LG 282 copy 9.jpg
23,864,381,43,51,0.8496531,01_02_2023 LG 282 copy 9.jpg
5,963,270,44,37,0.7718239,01_02_2023 LG 282 copy 2.jpg
6,1003,233,49,47,0.8477567,01_02_2023 LG 282 copy 3.jpg
21,1052,199,43,51,0.7704844,01_02_2023 LG 282 copy 9.jpg
18,1200,135,43,51,0.90048385,01_02_2023 LG 282 copy 9.jpg
22,1238,200,43,51,0.7347161,01_02_2023 LG 282 copy 9.jpg
17,1252,126,43,51,0.87698215,01_02_2023 LG 282 copy 9.jpg
4,1254,93,44,37,0.70942295,01_02_2023 LG 282 copy 2.jpg
39,1261,19,48,42,0.7217935,12_13_2022 LG 282 copy.jpg
27,1294,107,60,79,0.77264637,01_10_2023 LG 282 copy 7.jpg
20,1366,193,43,51,0.7030077,01_02_2023 LG 282 copy 9.jpg
19,1451,152,43,51,0.8238298,01_02_2023 LG 282 copy 9.jpg
9,1534,209,57,43,0.74918014,12_13_2022 LG 282 copy 3.jpg
7,1603,244,41,45,0.80430764,01_02_2023 LG 282 copy 7.jpg
10,1624,284,52,49,0.80813867,12_13_2022 LG 282 copy 2.jpg
53,1660,324,50,47,0.8809369,01_10_2023 LG 282 copy 10.jpg
41,1692,437,48,42,0.7876023,12_13_2022 LG 282 copy.jpg
40,1730,403,48,42,0.9009876,12_13_2022 LG 282 copy.jpg
57,1750,442,60,53,0.8363516,01_10_2023 LG 282 copy 12.jpg
8,1761,266,41,45,0.70040756,01_02_2023 LG 282 copy 7.jpg
42,1784,602,48,42,0.7385261,12_13_2022 LG 282 copy.jpg
58,1799,530,60,53,0.83719444,01_10_2023 LG 282 copy 12.jpg
25,1836,569,43,51,0.8102084,01_02_2023 LG 282 copy 9.jpg
43,1838,745,48,42,0.7090925,12_13_2022 LG 282 copy.jpg
59,1869,672,60,53,0.7853117,01_10_2023 LG 282 copy 12.jpg
72,1878,707,70,56,0.7513814,05_07_2019.jpg
13,1914,755,53,39,0.76093656,01_10_2023 LG 282 copy 4.jpg
55,1928,791,54,44,0.78198516,01_10_2023 LG 282 copy 11.jpg
44,1942,840,48,42,0.7220573,12_13_2022 LG 282 copy.jpg
45,1959,872,48,42,0.82689136,12_13_2022 LG 282 copy.jpg
14,1987,917,53,39,0.83583796,01_10_2023 LG 282 copy 4.jpg
3,2017,1006,62,43,0.8220419,12_29_2022 LG 282 copy 2.jpg
76,2043,1110,70,56,0.8379246,05_07_2019.jpg
77,2069,1161,70,56,0.90495884,05_07_2019.jpg
1,2100,1259,84,47,0.79753673,06_04_2019_processed copy 2.jpg
78,2146,1330,70,56,0.8209004,05_07_2019.jpg
82,2170,1416,70,56,0.808486,05_07_2019.jpg
56,2176,1378,54,44,0.7995483,01_10_2023 LG 282 copy 11.jpg
83,2186,1463,70,56,0.7599594,05_07_2019.jpg
84,2218,1544,70,56,0.81215113,05_07_2019.jpg
46,2256,1595,48,42,0.8831263,12_13_2022 LG 282 copy.jpg
2,2261,1404,100,51,0.70998245,06_04_2019_processed copy 3.jpg
47,2272,1634,48,42,0.8958261,12_13_2022 LG 282 copy.jpg
48,2291,1681,48,42,0.8800171,12_13_2022 LG 282 copy.jpg
49,2308,1725,48,42,0.8139603,12_13_2022 LG 282 copy.jpg
50,2320,1768,48,42,0.89654875,12_13_2022 LG 282 copy.jpg
87,2333,1858,70,56,0.82719445,05_07_2019.jpg
51,2339,1817,48,42,0.85924244,12_13_2022 LG 282 copy.jpg
26,2430,1878,43,51,0.73069346,01_02_2023 LG 282 copy 9.jpg
