,x,y,w,h,score,match
83,93,1787,70,56,0.7170353,05_07_2019.jpg
81,146,1581,70,56,0.70696807,05_07_2019.jpg
28,161,1877,77,51,0.83024734,05_28_2019_processed copy.jpg
82,189,1743,70,56,0.7544385,05_07_2019.jpg
51,189,1831,49,46,0.8608841,01_10_2023 LG 282 copy 3.jpg
15,200,1796,53,39,0.87492967,01_10_2023 LG 282 copy 4.jpg
79,215,1527,70,56,0.7103907,05_07_2019.jpg
78,237,1445,70,56,0.71432906,05_07_2019.jpg
14,239,1703,53,39,0.8293291,01_10_2023 LG 282 copy 4.jpg
77,248,1418,70,56,0.7432357,05_07_2019.jpg
50,265,1644,49,46,0.83866704,01_10_2023 LG 282 copy 3.jpg
69,274,1608,74,59,0.8166277,06_07_2019_processed copy.jpg
68,293,1560,74,59,0.85879815,06_07_2019_processed copy.jpg
49,312,1529,49,46,0.8019719,01_10_2023 LG 282 copy 3.jpg
13,329,1486,53,39,0.8294311,01_10_2023 LG 282 copy 4.jpg
67,349,1434,74,59,0.8107623,06_07_2019_processed copy.jpg
66,363,1391,74,59,0.82715684,06_07_2019_processed copy.jpg
65,380,1347,74,59,0.8242264,06_07_2019_processed copy.jpg
27,386,1305,77,51,0.79127574,05_28_2019_processed copy.jpg
64,414,1265,74,59,0.8588244,06_07_2019_processed copy.jpg
75,426,1176,70,56,0.8331041,05_07_2019.jpg
73,464,1094,70,56,0.8063474,05_07_2019.jpg
44,538,1033,60,46,0.7321106,01_10_2023 LG 282 copy 2.jpg
63,542,979,74,59,0.7914058,06_07_2019_processed copy.jpg
34,560,937,48,42,0.8058301,12_13_2022 LG 282 copy.jpg
62,580,895,74,59,0.8003262,06_07_2019_processed copy.jpg
61,595,854,74,59,0.76917726,06_07_2019_processed copy.jpg
60,619,809,74,59,0.8360877,06_07_2019_processed copy.jpg
5,677,733,49,47,0.74295133,01_02_2023 LG 282 copy 3.jpg
22,739,588,43,51,0.91305447,01_02_2023 LG 282 copy 9.jpg
11,763,550,53,39,0.8001442,01_10_2023 LG 282 copy 4.jpg
21,820,459,43,51,0.87810034,01_02_2023 LG 282 copy 9.jpg
70,847,302,70,56,0.74816597,05_07_2019.jpg
7,885,383,49,48,0.72292525,01_02_2023 LG 282 copy 4.jpg
4,921,345,49,47,0.87892,01_02_2023 LG 282 copy 3.jpg
58,953,309,56,44,0.79340637,11_15_2022 LG 282.jpg01_10_2023 LG 282 copy 12_processed copy.jpg
20,1002,271,43,51,0.912239,01_02_2023 LG 282 copy 9.jpg
19,1052,241,43,51,0.91674495,01_02_2023 LG 282 copy 9.jpg
6,1097,231,41,45,0.76895326,01_02_2023 LG 282 copy 7.jpg
17,1150,204,43,51,0.8616159,01_02_2023 LG 282 copy 9.jpg
3,1203,195,46,66,0.723381,12_13_2022 LG 282 copy 4.jpg
30,1204,102,48,42,0.7706114,12_13_2022 LG 282 copy.jpg
