,x,y,w,h,score,match
75,816,500,49,46,0.82606256,01_10_2023 LG 282 copy 3.jpg
31,865,566,53,39,0.7689499,01_10_2023 LG 282 copy 4.jpg
8,870,369,44,37,0.7849707,01_02_2023 LG 282 copy 2.jpg
7,906,331,44,37,0.7523469,01_02_2023 LG 282 copy 2.jpg
11,948,300,49,47,0.78654367,01_02_2023 LG 282 copy 3.jpg
85,957,210,70,56,0.71701825,05_07_2019.jpg
42,974,333,43,51,0.7229592,01_02_2023 LG 282 copy 9.jpg
6,998,264,44,37,0.826969,01_02_2023 LG 282 copy 2.jpg
10,1098,225,49,47,0.86068696,01_02_2023 LG 282 copy 3.jpg
39,1154,217,43,51,0.84070516,01_02_2023 LG 282 copy 9.jpg
38,1195,211,43,51,0.84566087,01_02_2023 LG 282 copy 9.jpg
40,1249,218,43,51,0.85177183,01_02_2023 LG 282 copy 9.jpg
41,1292,219,43,51,0.93426645,01_02_2023 LG 282 copy 9.jpg
22,1392,258,57,43,0.8369972,12_13_2022 LG 282 copy 3.jpg
17,1451,282,41,45,0.7577928,01_02_2023 LG 282 copy 7.jpg
18,1502,313,41,45,0.77285624,01_02_2023 LG 282 copy 7.jpg
19,1538,354,41,45,0.7131162,01_02_2023 LG 282 copy 7.jpg
61,1567,446,48,42,0.7401761,12_13_2022 LG 282 copy.jpg
23,1602,430,57,43,0.76542634,12_13_2022 LG 282 copy 3.jpg
25,1644,465,49,48,0.7903107,01_02_2023 LG 282 copy 4.jpg
80,1652,560,54,44,0.73941875,01_10_2023 LG 282 copy 11.jpg
62,1664,587,48,42,0.79461735,12_13_2022 LG 282 copy.jpg
89,1664,1866,70,56,0.71739274,05_07_2019.jpg
63,1675,607,48,42,0.7463451,12_13_2022 LG 282 copy.jpg
28,1699,548,47,40,0.83639246,01_10_2023 LG 282 copy 8.jpg
43,1728,585,43,51,0.81052285,01_02_2023 LG 282 copy 9.jpg
29,1781,675,47,63,0.7949677,01_02_2023 LG 282 copy 5.jpg
30,1806,721,47,63,0.8295403,01_02_2023 LG 282 copy 5.jpg
64,1844,812,48,42,0.8640564,12_13_2022 LG 282 copy.jpg
81,1862,848,54,44,0.8487891,01_10_2023 LG 282 copy 11.jpg
5,1877,884,62,50,0.8006164,12_29_2022 LG 282 copy.jpg
65,1895,930,48,42,0.8235902,12_13_2022 LG 282 copy.jpg
78,1909,833,49,46,0.7262426,01_10_2023 LG 282 copy 3.jpg
27,1913,968,49,48,0.7608719,01_02_2023 LG 282 copy 4.jpg
67,1937,1019,48,42,0.7357811,12_13_2022 LG 282 copy.jpg
68,1973,1099,48,42,0.827196,12_13_2022 LG 282 copy.jpg
50,1992,1134,43,51,0.8307383,01_02_2023 LG 282 copy 9.jpg
4,2011,1168,66,50,0.7139903,05_10_2019_processed.jpg
87,2047,1455,70,56,0.8058153,05_07_2019.jpg
52,2057,1250,43,51,0.87613225,01_02_2023 LG 282 copy 9.jpg
88,2078,1555,70,56,0.71665037,05_07_2019.jpg
53,2086,1337,43,51,0.84197617,01_02_2023 LG 282 copy 9.jpg
84,2109,1383,62,50,0.8254758,05_10_2019.jpg
2,2134,1421,62,43,0.719322,12_29_2022 LG 282 copy 2.jpg
55,2153,1460,43,51,0.88763475,01_02_2023 LG 282 copy 9.jpg
3,2180,1550,62,43,0.84857476,12_29_2022 LG 282 copy 2.jpg
82,2197,1586,54,44,0.8164164,01_10_2023 LG 282 copy 11.jpg
83,2207,1631,60,53,0.79232603,01_10_2023 LG 282 copy 12.jpg
9,2225,1766,44,37,0.74111634,01_02_2023 LG 282 copy 2.jpg
59,2241,1665,43,51,0.8178764,01_02_2023 LG 282 copy 9.jpg
71,2272,1756,48,42,0.8941852,12_13_2022 LG 282 copy.jpg
72,2291,1800,48,42,0.849343,12_13_2022 LG 282 copy.jpg
74,2308,1845,48,42,0.84740996,12_13_2022 LG 282 copy.jpg
24,2333,1881,45,42,0.7285559,01_02_2023 LG 282 copy 6.jpg
