,x,y,w,h,score,match
113,0,1471,70,56,0.7147468,05_07_2019.jpg
115,8,1576,70,56,0.71584314,05_07_2019.jpg
11,23,1784,41,85,0.7046806,01_27_2023 LG 282.jpg01_10_2023 LG 282 copy 12_processed copy 2.jpg
114,27,1523,70,56,0.703595,05_07_2019.jpg
112,29,1399,70,56,0.7806617,05_07_2019.jpg
118,96,1745,70,56,0.71848714,05_07_2019.jpg
116,129,1637,70,56,0.73503953,05_07_2019.jpg
120,182,1806,70,56,0.78625345,05_07_2019.jpg
119,196,1758,70,56,0.7030471,05_07_2019.jpg
28,200,1890,53,39,0.85319895,01_10_2023 LG 282 copy 4.jpg
85,217,1795,49,46,0.7844332,01_10_2023 LG 282 copy 3.jpg
117,228,1660,70,56,0.7447503,05_07_2019.jpg
84,231,1750,49,46,0.83764696,01_10_2023 LG 282 copy 3.jpg
83,247,1711,49,46,0.81290364,01_10_2023 LG 282 copy 3.jpg
111,250,1326,70,56,0.7023244,05_07_2019.jpg
82,260,1649,49,46,0.79646003,01_10_2023 LG 282 copy 3.jpg
27,269,1620,53,39,0.73643357,01_10_2023 LG 282 copy 4.jpg
59,274,1580,77,51,0.9225934,05_28_2019_processed copy.jpg
58,290,1535,77,51,0.9996832,05_28_2019_processed copy.jpg
110,302,1293,70,56,0.7773001,05_07_2019.jpg
57,307,1492,77,51,0.9593838,05_28_2019_processed copy.jpg
56,323,1449,77,51,0.95488304,05_28_2019_processed copy.jpg
108,333,1216,70,56,0.739799,05_07_2019.jpg
55,338,1406,77,51,0.9433502,05_28_2019_processed copy.jpg
107,353,1183,70,56,0.7658229,05_07_2019.jpg
54,356,1364,77,51,0.91862893,05_28_2019_processed copy.jpg
105,363,994,70,56,0.72496265,05_07_2019.jpg
26,375,1333,53,39,0.7409709,01_10_2023 LG 282 copy 4.jpg
53,387,1284,77,51,0.82512826,05_28_2019_processed copy.jpg
106,401,1028,70,56,0.71521324,05_07_2019.jpg
52,404,1241,77,51,0.8888147,05_28_2019_processed copy.jpg
51,420,1198,77,51,0.87316746,05_28_2019_processed copy.jpg
64,445,1159,48,42,0.8215891,12_13_2022 LG 282 copy.jpg
95,458,1119,74,59,0.8607944,06_07_2019_processed copy.jpg
94,477,1074,74,59,0.7914172,06_07_2019_processed copy.jpg
93,495,1034,74,59,0.852069,06_07_2019_processed copy.jpg
92,514,991,74,59,0.8516157,06_07_2019_processed copy.jpg
50,520,950,77,51,0.82935244,05_28_2019_processed copy.jpg
91,547,908,74,59,0.8531353,06_07_2019_processed copy.jpg
46,596,823,43,51,0.83889854,01_02_2023 LG 282 copy 9.jpg
103,607,532,70,56,0.7384404,05_07_2019.jpg
45,615,773,43,51,0.8715877,01_02_2023 LG 282 copy 9.jpg
102,661,426,70,56,0.70327115,05_07_2019.jpg
24,675,643,53,39,0.79948324,01_10_2023 LG 282 copy 4.jpg
101,692,402,70,56,0.733829,05_07_2019.jpg
21,701,606,49,48,0.79301596,01_02_2023 LG 282 copy 4.jpg
90,720,661,74,59,0.7298396,06_07_2019_processed copy.jpg
81,722,740,49,46,0.7784904,01_10_2023 LG 282 copy 3.jpg
40,726,556,43,51,0.8605076,01_02_2023 LG 282 copy 9.jpg
100,747,378,70,56,0.8159829,05_07_2019.jpg
39,753,510,43,51,0.92612565,01_02_2023 LG 282 copy 9.jpg
20,783,474,49,48,0.8787633,01_02_2023 LG 282 copy 4.jpg
89,816,428,56,44,0.73507303,11_15_2022 LG 282.jpg01_10_2023 LG 282 copy 12_processed copy.jpg
97,844,232,70,56,0.8032205,05_07_2019.jpg
99,853,291,70,56,0.78397644,05_07_2019.jpg
96,879,153,70,56,0.70436734,05_07_2019.jpg
13,884,354,49,47,0.80649614,01_02_2023 LG 282 copy 3.jpg
98,900,250,70,56,0.71478397,05_07_2019.jpg
35,927,335,43,51,0.7957174,01_02_2023 LG 282 copy 9.jpg
