,x,y,w,h,score,match
53,167,1871,77,51,0.8471363,05_28_2019_processed copy.jpg
52,179,1821,77,51,0.8019236,05_28_2019_processed copy.jpg
20,202,1782,53,39,0.8886124,01_10_2023 LG 282 copy 4.jpg
19,230,1689,53,39,0.9018488,01_10_2023 LG 282 copy 4.jpg
18,246,1645,53,39,0.9164937,01_10_2023 LG 282 copy 4.jpg
76,257,1595,74,59,0.8278884,06_07_2019_processed copy.jpg
17,272,1553,53,39,0.9243589,01_10_2023 LG 282 copy 4.jpg
16,284,1510,53,39,0.8426116,01_10_2023 LG 282 copy 4.jpg
75,298,1458,74,59,0.8204834,06_07_2019_processed copy.jpg
51,313,1362,77,51,0.77830726,05_28_2019_processed copy.jpg
4,318,1412,41,45,0.75756353,01_02_2023 LG 282 copy 7.jpg
74,337,1323,74,59,0.75040233,06_07_2019_processed copy.jpg
73,349,1280,74,59,0.8100102,06_07_2019_processed copy.jpg
61,364,1238,48,42,0.85191286,12_13_2022 LG 282 copy.jpg
60,378,1194,48,42,0.81884146,12_13_2022 LG 282 copy.jpg
59,393,1148,48,42,0.83661187,12_13_2022 LG 282 copy.jpg
58,405,1105,48,42,0.7816847,12_13_2022 LG 282 copy.jpg
57,418,1058,48,42,0.8311683,12_13_2022 LG 282 copy.jpg
72,434,1012,74,59,0.8011342,06_07_2019_processed copy.jpg
14,455,974,53,39,0.8087415,01_10_2023 LG 282 copy 4.jpg
37,486,883,43,51,0.8647346,01_02_2023 LG 282 copy 9.jpg
13,501,842,53,39,0.81740683,01_10_2023 LG 282 copy 4.jpg
3,537,797,41,45,0.7306162,01_02_2023 LG 282 copy 7.jpg
12,539,747,53,39,0.82343817,01_10_2023 LG 282 copy 4.jpg
11,554,700,53,39,0.8470817,01_10_2023 LG 282 copy 4.jpg
7,575,632,47,63,0.7997123,01_02_2023 LG 282 copy 5.jpg
56,590,585,48,42,0.8791112,12_13_2022 LG 282 copy.jpg
35,641,505,43,51,0.83813816,01_02_2023 LG 282 copy 9.jpg
33,668,463,43,51,0.71593887,01_02_2023 LG 282 copy 9.jpg
31,703,416,43,51,0.89715844,01_02_2023 LG 282 copy 9.jpg
29,726,369,43,51,0.73767245,01_02_2023 LG 282 copy 9.jpg
27,757,335,43,51,0.8516357,01_02_2023 LG 282 copy 9.jpg
26,830,250,43,51,0.7763701,01_02_2023 LG 282 copy 9.jpg
25,878,222,43,51,0.7823679,01_02_2023 LG 282 copy 9.jpg
55,965,171,48,42,0.71727,12_13_2022 LG 282 copy.jpg
24,1014,218,43,51,0.7102498,01_02_2023 LG 282 copy 9.jpg
54,1069,142,48,42,0.71952254,12_13_2022 LG 282 copy.jpg
21,1122,153,43,51,0.90517884,01_02_2023 LG 282 copy 9.jpg
8,1167,158,53,39,0.83558077,01_10_2023 LG 282 copy 4.jpg
9,1220,163,53,39,0.81863815,01_10_2023 LG 282 copy 4.jpg
22,1273,179,43,51,0.8426293,01_02_2023 LG 282 copy 9.jpg
23,1323,196,43,51,0.8593061,01_02_2023 LG 282 copy 9.jpg
64,1416,270,50,47,0.8408625,01_10_2023 LG 282 copy 10.jpg
2,1462,288,46,66,0.7683576,12_13_2022 LG 282 copy 4.jpg
65,1496,342,50,47,0.81862277,01_10_2023 LG 282 copy 10.jpg
28,1541,367,43,51,0.8476778,01_02_2023 LG 282 copy 9.jpg
30,1575,403,43,51,0.87533766,01_02_2023 LG 282 copy 9.jpg
32,1604,445,43,51,0.887521,01_02_2023 LG 282 copy 9.jpg
34,1635,488,43,51,0.84090626,01_02_2023 LG 282 copy 9.jpg
67,1714,632,60,53,0.85650986,01_10_2023 LG 282 copy 12.jpg
10,1757,669,53,39,0.7291661,01_10_2023 LG 282 copy 4.jpg
68,1760,711,60,53,0.8141061,01_10_2023 LG 282 copy 12.jpg
36,1798,744,43,51,0.84665114,01_02_2023 LG 282 copy 9.jpg
69,1836,835,60,53,0.8287652,01_10_2023 LG 282 copy 12.jpg
0,1862,877,62,43,0.7938606,12_29_2022 LG 282 copy 2.jpg
38,1908,937,43,51,0.7054881,01_02_2023 LG 282 copy 9.jpg
78,1924,984,52,44,0.80270356,06_14_2019_processed copy.jpg
5,1942,1036,47,40,0.75393414,01_10_2023 LG 282 copy 8.jpg
70,1964,1068,60,53,0.745362,01_10_2023 LG 282 copy 12.jpg
39,2002,1104,43,51,0.8351242,01_02_2023 LG 282 copy 9.jpg
40,2024,1148,43,51,0.8519256,01_02_2023 LG 282 copy 9.jpg
41,2047,1190,43,51,0.8587701,01_02_2023 LG 282 copy 9.jpg
42,2059,1235,43,51,0.852897,01_02_2023 LG 282 copy 9.jpg
43,2094,1266,43,51,0.80936533,01_02_2023 LG 282 copy 9.jpg
62,2116,1309,48,42,0.7377311,12_13_2022 LG 282 copy.jpg
15,2131,1354,53,39,0.8447158,01_10_2023 LG 282 copy 4.jpg
44,2160,1389,43,51,0.80222493,01_02_2023 LG 282 copy 9.jpg
63,2176,1628,48,42,0.70594764,12_13_2022 LG 282 copy.jpg
45,2180,1432,43,51,0.8152192,01_02_2023 LG 282 copy 9.jpg
50,2237,1866,43,51,0.72797,01_02_2023 LG 282 copy 9.jpg
46,2242,1553,43,51,0.8508571,01_02_2023 LG 282 copy 9.jpg
71,2248,1602,60,53,0.7753294,01_10_2023 LG 282 copy 12.jpg
47,2284,1640,43,51,0.83604515,01_02_2023 LG 282 copy 9.jpg
49,2285,1861,43,51,0.7290078,01_02_2023 LG 282 copy 9.jpg
1,2299,1688,62,43,0.8230701,12_29_2022 LG 282 copy 2.jpg
77,2324,1769,70,56,0.8334398,05_07_2019.jpg
6,2327,1736,47,40,0.80157995,01_10_2023 LG 282 copy 8.jpg
48,2335,1857,43,51,0.7354191,01_02_2023 LG 282 copy 9.jpg
66,2361,1821,54,44,0.8670481,01_10_2023 LG 282 copy 11.jpg
