,x,y,w,h,score,match
33,211,1825,43,51,0.8642895,01_02_2023 LG 282 copy 9.jpg
16,226,1786,53,39,0.8052533,01_10_2023 LG 282 copy 4.jpg
15,241,1743,53,39,0.7779744,01_10_2023 LG 282 copy 4.jpg
14,259,1699,53,39,0.84295917,01_10_2023 LG 282 copy 4.jpg
13,297,1609,53,39,0.8144472,01_10_2023 LG 282 copy 4.jpg
31,318,1563,43,51,0.8091535,01_02_2023 LG 282 copy 9.jpg
12,354,1484,53,39,0.79924417,01_10_2023 LG 282 copy 4.jpg
11,375,1440,53,39,0.7898687,01_10_2023 LG 282 copy 4.jpg
41,383,1386,101,74,0.7662346,06_04_2019_processed copy.jpg
10,395,1399,53,39,0.78349984,01_10_2023 LG 282 copy 4.jpg
37,465,1232,77,51,0.76838994,05_28_2019_processed copy.jpg
36,565,1036,77,51,0.7859372,05_28_2019_processed copy.jpg
52,608,958,74,59,0.8370131,06_07_2019_processed copy.jpg
51,631,908,74,59,0.81357604,06_07_2019_processed copy.jpg
35,668,824,77,51,0.7540152,05_28_2019_processed copy.jpg
34,739,695,77,51,0.7745021,05_28_2019_processed copy.jpg
9,776,661,53,39,0.7820238,01_10_2023 LG 282 copy 4.jpg
8,926,470,53,39,0.78405935,01_10_2023 LG 282 copy 4.jpg
21,957,432,43,51,0.7569331,01_02_2023 LG 282 copy 9.jpg
19,997,393,43,51,0.816771,01_02_2023 LG 282 copy 9.jpg
18,1043,358,43,51,0.83852816,01_02_2023 LG 282 copy 9.jpg
6,1131,300,47,63,0.789128,01_02_2023 LG 282 copy 5.jpg
3,1181,291,51,63,0.7631067,01_02_2023 LG 282 copy.jpg
4,1226,279,46,66,0.81184864,12_13_2022 LG 282 copy 4.jpg
7,1272,286,53,39,0.85373586,01_10_2023 LG 282 copy 4.jpg
17,1366,285,43,51,0.8229558,01_02_2023 LG 282 copy 9.jpg
5,1457,313,64,54,0.999828,05_10_2019 copy.jpg
38,1553,380,48,42,0.7637764,12_13_2022 LG 282 copy.jpg
20,1603,418,43,51,0.8955614,01_02_2023 LG 282 copy 9.jpg
49,1626,455,60,53,0.7977975,01_10_2023 LG 282 copy 12.jpg
22,1731,563,43,51,0.83160913,01_02_2023 LG 282 copy 9.jpg
23,1790,648,43,51,0.7997609,01_02_2023 LG 282 copy 9.jpg
24,1814,696,43,51,0.8451663,01_02_2023 LG 282 copy 9.jpg
25,1839,740,43,51,0.79971164,01_02_2023 LG 282 copy 9.jpg
0,1857,823,76,63,0.99980015,05_10_2019 copy 2.jpg
26,1903,862,43,51,0.76513046,01_02_2023 LG 282 copy 9.jpg
2,1930,947,66,50,0.9993961,05_10_2019_processed.jpg
27,1977,1025,43,51,0.765325,01_02_2023 LG 282 copy 9.jpg
28,2027,1110,43,51,0.8376464,01_02_2023 LG 282 copy 9.jpg
46,2041,1155,55,45,0.7734904,01_10_2023 LG 282 copy 13.jpg
50,2051,1194,60,53,0.7691138,01_10_2023 LG 282 copy 12.jpg
29,2103,1268,43,51,0.7969202,01_02_2023 LG 282 copy 9.jpg
42,2115,1310,54,44,0.8151912,01_10_2023 LG 282 copy 11.jpg
43,2133,1349,54,44,0.84710115,01_10_2023 LG 282 copy 11.jpg
30,2197,1461,43,51,0.84413797,01_02_2023 LG 282 copy 9.jpg
47,2228,1550,55,45,0.7782609,01_10_2023 LG 282 copy 13.jpg
44,2246,1587,54,44,0.8917592,01_10_2023 LG 282 copy 11.jpg
32,2269,1625,43,51,0.83416736,01_02_2023 LG 282 copy 9.jpg
45,2281,1667,54,44,0.86772835,01_10_2023 LG 282 copy 11.jpg
48,2300,1709,55,45,0.7637247,01_10_2023 LG 282 copy 13.jpg
39,2320,1746,48,42,0.8992959,12_13_2022 LG 282 copy.jpg
1,2332,1788,62,43,0.8263597,12_29_2022 LG 282 copy 2.jpg
40,2354,1835,48,42,0.8660845,12_13_2022 LG 282 copy.jpg
