,x,y,w,h,score,match
31,195,1882,53,39,0.8332924,01_10_2023 LG 282 copy 4.jpg
60,213,1839,49,46,0.82429785,01_10_2023 LG 282 copy 3.jpg
30,220,1783,53,39,0.8385886,01_10_2023 LG 282 copy 4.jpg
29,233,1735,53,39,0.7960179,01_10_2023 LG 282 copy 4.jpg
46,241,1671,77,51,0.784489,05_28_2019_processed copy.jpg
45,260,1619,77,51,0.8236075,05_28_2019_processed copy.jpg
28,290,1587,53,39,0.8174768,01_10_2023 LG 282 copy 4.jpg
27,305,1545,53,39,0.81459844,01_10_2023 LG 282 copy 4.jpg
75,317,1493,74,59,0.82967675,06_07_2019_processed copy.jpg
74,332,1449,74,59,0.81560117,06_07_2019_processed copy.jpg
73,350,1405,74,59,0.8639984,06_07_2019_processed copy.jpg
26,366,1366,53,39,0.80359626,01_10_2023 LG 282 copy 4.jpg
72,386,1318,74,59,0.86171055,06_07_2019_processed copy.jpg
25,406,1284,53,39,0.77968943,01_10_2023 LG 282 copy 4.jpg
71,421,1233,74,59,0.81521004,06_07_2019_processed copy.jpg
24,442,1198,53,39,0.8029828,01_10_2023 LG 282 copy 4.jpg
79,457,1090,70,56,0.71831065,05_07_2019.jpg
70,458,1153,74,59,0.84583896,06_07_2019_processed copy.jpg
69,476,1111,74,59,0.88938516,06_07_2019_processed copy.jpg
78,491,1005,70,56,0.7387977,05_07_2019.jpg
59,508,1079,49,46,0.7281819,01_10_2023 LG 282 copy 3.jpg
68,511,1026,74,59,0.9075049,06_07_2019_processed copy.jpg
67,527,986,74,59,0.8145165,06_07_2019_processed copy.jpg
66,544,944,74,59,0.9999534,06_07_2019_processed copy.jpg
9,556,903,44,37,0.7178083,01_02_2023 LG 282 copy 2.jpg
47,585,863,48,42,0.8385583,12_13_2022 LG 282 copy.jpg
77,604,766,70,56,0.7391209,05_07_2019.jpg
65,641,735,74,59,0.84704286,06_07_2019_processed copy.jpg
21,666,697,53,39,0.8020622,01_10_2023 LG 282 copy 4.jpg
41,691,648,43,51,0.8313727,01_02_2023 LG 282 copy 9.jpg
20,734,566,53,39,0.80774224,01_10_2023 LG 282 copy 4.jpg
39,757,513,43,51,0.8295803,01_02_2023 LG 282 copy 9.jpg
8,779,475,44,37,0.8066891,01_02_2023 LG 282 copy 2.jpg
18,807,435,49,48,0.82779855,01_02_2023 LG 282 copy 4.jpg
7,833,394,44,37,0.74470395,01_02_2023 LG 282 copy 2.jpg
17,862,350,49,48,0.8163863,01_02_2023 LG 282 copy 4.jpg
37,897,297,43,51,0.80659187,01_02_2023 LG 282 copy 9.jpg
6,930,262,44,37,0.7193679,01_02_2023 LG 282 copy 2.jpg
11,966,229,49,47,0.7242773,01_02_2023 LG 282 copy 3.jpg
76,1078,121,70,56,0.756711,05_07_2019.jpg
35,1149,103,43,51,0.9016179,01_02_2023 LG 282 copy 9.jpg
32,1249,80,43,51,0.8714349,01_02_2023 LG 282 copy 9.jpg
36,1283,128,43,51,0.7344276,01_02_2023 LG 282 copy 9.jpg
5,1322,129,50,58,0.7187222,02_07_2023 LG 282.jpg01_10_2023 LG 282 copy 12_processed copy 2.jpg
33,1347,81,43,51,0.938869,01_02_2023 LG 282 copy 9.jpg
19,1390,95,47,40,0.8182467,01_10_2023 LG 282 copy 8.jpg
34,1437,100,43,51,0.8818199,01_02_2023 LG 282 copy 9.jpg
15,1482,127,57,43,0.86186415,12_13_2022 LG 282 copy 3.jpg
12,1546,151,41,45,0.8076659,01_02_2023 LG 282 copy 7.jpg
13,1632,232,41,45,0.78667146,01_02_2023 LG 282 copy 7.jpg
14,1673,264,41,45,0.81675506,01_02_2023 LG 282 copy 7.jpg
16,1693,306,57,43,0.7470938,12_13_2022 LG 282 copy 3.jpg
84,1697,1867,70,56,0.7427073,05_07_2019.jpg
58,1779,429,50,47,0.85891545,01_10_2023 LG 282 copy 10.jpg
38,1838,508,43,51,0.87821615,01_02_2023 LG 282 copy 9.jpg
2,1856,562,62,43,0.8491884,12_29_2022 LG 282 copy 2.jpg
40,1909,642,43,51,0.87788475,01_02_2023 LG 282 copy 9.jpg
61,1921,688,55,45,0.7442743,01_10_2023 LG 282 copy 13.jpg
22,1942,729,53,39,0.7831625,01_10_2023 LG 282 copy 4.jpg
62,1950,770,60,53,0.79137194,01_10_2023 LG 282 copy 12.jpg
4,1989,848,62,50,0.7273455,12_29_2022 LG 282 copy.jpg
63,2020,935,60,53,0.7800437,01_10_2023 LG 282 copy 12.jpg
42,2024,886,43,51,0.8092513,01_02_2023 LG 282 copy 9.jpg
64,2056,1018,60,53,0.8036562,01_10_2023 LG 282 copy 12.jpg
43,2061,967,43,51,0.7656493,01_02_2023 LG 282 copy 9.jpg
23,2095,1054,53,39,0.78583956,01_10_2023 LG 282 copy 4.jpg
0,2106,1172,100,51,0.7906548,06_04_2019_processed copy 3.jpg
44,2112,1092,43,51,0.7714652,01_02_2023 LG 282 copy 9.jpg
48,2121,1142,48,42,0.7830175,12_13_2022 LG 282 copy.jpg
80,2156,1250,70,56,0.8852826,05_07_2019.jpg
49,2162,1216,48,42,0.75096303,12_13_2022 LG 282 copy.jpg
81,2174,1291,70,56,0.77050316,05_07_2019.jpg
82,2211,1377,70,56,0.8259377,05_07_2019.jpg
50,2215,1339,48,42,0.76957756,12_13_2022 LG 282 copy.jpg
10,2249,1466,79,54,0.7369911,05_10_2019 copy.jpg
51,2252,1431,48,42,0.7921161,12_13_2022 LG 282 copy.jpg
52,2285,1513,48,42,0.7825667,12_13_2022 LG 282 copy.jpg
53,2307,1555,48,42,0.78220433,12_13_2022 LG 282 copy.jpg
54,2320,1601,48,42,0.7932494,12_13_2022 LG 282 copy.jpg
55,2340,1646,48,42,0.80815923,12_13_2022 LG 282 copy.jpg
3,2350,1149,41,85,0.70455277,01_27_2023 LG 282.jpg01_10_2023 LG 282 copy 12_processed copy 2.jpg
1,2350,1774,100,51,0.79531294,06_04_2019_processed copy 3.jpg
83,2353,1730,70,56,0.82538986,05_07_2019.jpg
56,2354,1691,48,42,0.8611175,12_13_2022 LG 282 copy.jpg
57,2398,1824,48,42,0.8063579,12_13_2022 LG 282 copy.jpg
