,x,y,w,h,score,match
76,150,1610,70,56,0.7063179,05_07_2019.jpg
43,161,1811,77,51,0.839792,05_28_2019_processed copy.jpg
42,175,1764,77,51,0.80586237,05_28_2019_processed copy.jpg
41,196,1719,77,51,0.7849508,05_28_2019_processed copy.jpg
68,218,1675,74,59,0.85576224,06_07_2019_processed copy.jpg
0,244,1593,84,47,0.7758773,06_04_2019_processed copy 2.jpg
74,269,1482,70,56,0.7606201,05_07_2019.jpg
60,333,1469,60,46,0.719554,01_10_2023 LG 282 copy 2.jpg
71,340,1339,70,56,0.7487198,05_07_2019.jpg
59,349,1425,60,46,0.7259525,01_10_2023 LG 282 copy 2.jpg
58,353,1363,101,74,0.7144693,06_04_2019_processed copy.jpg
70,362,1272,70,56,0.7418857,05_07_2019.jpg
69,398,1192,70,56,0.7310361,05_07_2019.jpg
50,419,1248,48,42,0.71242374,12_13_2022 LG 282 copy.jpg
49,438,1208,48,42,0.7516895,12_13_2022 LG 282 copy.jpg
16,491,1180,41,45,0.73005134,01_02_2023 LG 282 copy 7.jpg
48,500,1092,48,42,0.86069983,12_13_2022 LG 282 copy.jpg
62,539,1012,50,47,0.80866313,01_10_2023 LG 282 copy 10.jpg
47,580,923,48,42,0.8464035,12_13_2022 LG 282 copy.jpg
46,621,845,48,42,0.8004317,12_13_2022 LG 282 copy.jpg
67,639,800,74,59,0.8222579,06_07_2019_processed copy.jpg
28,666,767,53,39,0.8035411,01_10_2023 LG 282 copy 4.jpg
36,688,721,43,51,0.7751428,01_02_2023 LG 282 copy 9.jpg
35,738,636,43,51,0.9011669,01_02_2023 LG 282 copy 9.jpg
77,755,593,52,44,0.78695804,06_14_2019_processed copy.jpg
9,864,424,44,37,0.8149011,01_02_2023 LG 282 copy 2.jpg
12,897,380,49,47,0.80075127,01_02_2023 LG 282 copy 3.jpg
24,945,332,49,48,0.81912136,01_02_2023 LG 282 copy 4.jpg
33,956,458,43,51,0.7021307,01_02_2023 LG 282 copy 9.jpg
8,974,296,44,37,0.7919221,01_02_2023 LG 282 copy 2.jpg
7,1003,268,44,37,0.7733549,01_02_2023 LG 282 copy 2.jpg
32,1090,202,43,51,0.75456905,01_02_2023 LG 282 copy 9.jpg
11,1134,175,49,47,0.8148245,01_02_2023 LG 282 copy 3.jpg
10,1182,156,49,47,0.89493436,01_02_2023 LG 282 copy 3.jpg
31,1238,137,43,51,0.84277785,01_02_2023 LG 282 copy 9.jpg
30,1342,136,43,51,0.8700961,01_02_2023 LG 282 copy 9.jpg
23,1434,151,49,48,0.85585606,01_02_2023 LG 282 copy 4.jpg
25,1489,172,47,40,0.8494424,01_10_2023 LG 282 copy 8.jpg
26,1537,187,47,40,0.7793373,01_10_2023 LG 282 copy 8.jpg
13,1592,221,41,45,0.73808825,01_02_2023 LG 282 copy 7.jpg
17,1620,250,57,43,0.73454297,12_13_2022 LG 282 copy 3.jpg
14,1673,293,41,45,0.8199641,01_02_2023 LG 282 copy 7.jpg
15,1704,334,41,45,0.77091026,01_02_2023 LG 282 copy 7.jpg
27,1737,374,47,40,0.8542468,01_10_2023 LG 282 copy 8.jpg
61,1763,411,50,47,0.82183945,01_10_2023 LG 282 copy 10.jpg
18,1798,450,45,42,0.7829665,01_02_2023 LG 282 copy 6.jpg
34,1821,490,43,51,0.8634154,01_02_2023 LG 282 copy 9.jpg
44,1837,539,48,42,0.85498834,12_13_2022 LG 282 copy.jpg
