,x,y,w,h,score,match
83,100,1747,70,56,0.70985687,05_07_2019.jpg
19,192,1889,53,39,0.82959294,01_10_2023 LG 282 copy 4.jpg
56,212,1784,77,51,0.7037913,05_28_2019_processed copy.jpg
42,230,1740,43,51,0.7259907,01_02_2023 LG 282 copy 9.jpg
41,247,1687,43,51,0.71031857,01_02_2023 LG 282 copy 9.jpg
85,277,1601,52,44,0.7546722,06_14_2019_processed copy.jpg
55,289,1547,77,51,0.7733024,05_28_2019_processed copy.jpg
40,314,1511,43,51,0.7717344,01_02_2023 LG 282 copy 9.jpg
39,328,1465,43,51,0.80883336,01_02_2023 LG 282 copy 9.jpg
38,346,1423,43,51,0.8050104,01_02_2023 LG 282 copy 9.jpg
37,361,1379,43,51,0.84965837,01_02_2023 LG 282 copy 9.jpg
32,385,1031,43,51,0.7016986,01_02_2023 LG 282 copy 9.jpg
36,395,1295,43,51,0.7949746,01_02_2023 LG 282 copy 9.jpg
54,401,1252,77,51,0.71065974,05_28_2019_processed copy.jpg
34,426,1215,43,51,0.7981932,01_02_2023 LG 282 copy 9.jpg
33,441,1169,43,51,0.79343027,01_02_2023 LG 282 copy 9.jpg
2,451,1131,62,43,0.7148427,12_29_2022 LG 282 copy 2.jpg
3,463,1084,66,50,0.70921004,05_10_2019_processed.jpg
53,477,1044,77,51,0.74834496,05_28_2019_processed copy.jpg
52,498,999,77,51,0.81733817,05_28_2019_processed copy.jpg
51,513,960,77,51,0.76726365,05_28_2019_processed copy.jpg
31,548,918,43,51,0.82373804,01_02_2023 LG 282 copy 9.jpg
17,553,885,53,39,0.70524466,01_10_2023 LG 282 copy 4.jpg
50,564,835,77,51,0.85160893,05_28_2019_processed copy.jpg
49,584,791,77,51,0.83413947,05_28_2019_processed copy.jpg
48,602,748,77,51,0.82795537,05_28_2019_processed copy.jpg
47,620,699,77,51,0.7464449,05_28_2019_processed copy.jpg
46,660,608,77,51,0.8120382,05_28_2019_processed copy.jpg
45,680,564,77,51,0.8398862,05_28_2019_processed copy.jpg
44,729,480,77,51,0.78907293,05_28_2019_processed copy.jpg
43,755,434,77,51,0.81961524,05_28_2019_processed copy.jpg
30,803,392,43,51,0.7848499,01_02_2023 LG 282 copy 9.jpg
16,835,357,53,39,0.7557801,01_10_2023 LG 282 copy 4.jpg
15,859,323,53,39,0.8278247,01_10_2023 LG 282 copy 4.jpg
4,900,281,49,47,0.805733,01_02_2023 LG 282 copy 3.jpg
6,962,264,41,45,0.8688335,01_02_2023 LG 282 copy 7.jpg
24,1049,184,43,51,0.78503114,01_02_2023 LG 282 copy 9.jpg
23,1101,164,43,51,0.8731932,01_02_2023 LG 282 copy 9.jpg
29,1137,206,43,51,0.74247146,01_02_2023 LG 282 copy 9.jpg
22,1146,158,43,51,0.76967883,01_02_2023 LG 282 copy 9.jpg
26,1167,201,43,51,0.7400058,01_02_2023 LG 282 copy 9.jpg
14,1192,152,47,63,0.837492,01_02_2023 LG 282 copy 5.jpg
25,1226,198,43,51,0.7070162,01_02_2023 LG 282 copy 9.jpg
20,1243,155,43,51,0.8558322,01_02_2023 LG 282 copy 9.jpg
28,1281,204,43,51,0.72409,01_02_2023 LG 282 copy 9.jpg
21,1285,157,43,51,0.867611,01_02_2023 LG 282 copy 9.jpg
27,1305,202,43,51,0.7337968,01_02_2023 LG 282 copy 9.jpg
10,1331,177,57,43,0.8230276,12_13_2022 LG 282 copy 3.jpg
5,1447,223,41,45,0.7323141,01_02_2023 LG 282 copy 7.jpg
7,1533,295,41,45,0.811126,01_02_2023 LG 282 copy 7.jpg
8,1575,330,41,45,0.7068489,01_02_2023 LG 282 copy 7.jpg
11,1631,404,57,43,0.7419485,12_13_2022 LG 282 copy 3.jpg
13,1670,438,49,48,0.7107105,01_02_2023 LG 282 copy 4.jpg
12,1696,472,45,42,0.7415861,01_02_2023 LG 282 copy 6.jpg
57,1722,518,48,42,0.8807042,12_13_2022 LG 282 copy.jpg
58,1752,565,48,42,0.7562408,12_13_2022 LG 282 copy.jpg
73,1798,660,60,53,0.81520915,01_10_2023 LG 282 copy 12.jpg
1,1824,698,62,43,0.81408435,12_29_2022 LG 282 copy 2.jpg
74,1863,777,60,53,0.8510378,01_10_2023 LG 282 copy 12.jpg
68,1887,814,54,44,0.84374136,01_10_2023 LG 282 copy 11.jpg
59,1908,853,48,42,0.8394506,12_13_2022 LG 282 copy.jpg
69,1921,888,54,44,0.83223987,01_10_2023 LG 282 copy 11.jpg
75,1940,943,60,53,0.7599623,01_10_2023 LG 282 copy 12.jpg
70,1966,978,54,44,0.83691007,01_10_2023 LG 282 copy 11.jpg
76,1979,1020,60,53,0.822901,01_10_2023 LG 282 copy 12.jpg
77,2000,1059,60,53,0.7028626,01_10_2023 LG 282 copy 12.jpg
78,2017,1099,60,53,0.8394098,01_10_2023 LG 282 copy 12.jpg
60,2046,1141,48,42,0.89693934,12_13_2022 LG 282 copy.jpg
80,2050,1437,70,56,0.8396457,05_07_2019.jpg
72,2058,1182,55,45,0.8514638,01_10_2023 LG 282 copy 13.jpg
35,2085,1218,43,51,0.91054535,01_02_2023 LG 282 copy 9.jpg
79,2100,1288,70,56,0.8501182,05_07_2019.jpg
61,2138,1342,48,42,0.8809971,12_13_2022 LG 282 copy.jpg
