,x,y,w,h,score,match
21,130,1884,43,51,0.7979737,01_02_2023 LG 282 copy 9.jpg
42,140,1831,48,42,0.75648123,12_13_2022 LG 282 copy.jpg
75,155,1739,70,56,0.78366446,05_07_2019.jpg
57,196,1699,74,59,0.8430929,06_07_2019_processed copy.jpg
40,215,1653,48,42,0.80913067,12_13_2022 LG 282 copy.jpg
56,235,1607,74,59,0.8446255,06_07_2019_processed copy.jpg
16,251,1573,53,39,0.71505064,01_10_2023 LG 282 copy 4.jpg
72,253,1518,70,56,0.8189771,05_07_2019.jpg
39,296,1478,48,42,0.7977396,12_13_2022 LG 282 copy.jpg
24,303,1431,77,51,0.7837343,05_28_2019_processed copy.jpg
23,322,1389,77,51,0.7857225,05_28_2019_processed copy.jpg
38,352,1346,48,42,0.76772034,12_13_2022 LG 282 copy.jpg
44,357,1292,101,74,0.75358754,06_04_2019_processed copy.jpg
37,365,1291,48,42,0.7322088,12_13_2022 LG 282 copy.jpg
22,398,1218,77,51,0.7503735,05_28_2019_processed copy.jpg
36,423,1176,48,42,0.7462968,12_13_2022 LG 282 copy.jpg
35,443,1132,48,42,0.794428,12_13_2022 LG 282 copy.jpg
34,463,1089,48,42,0.73836267,12_13_2022 LG 282 copy.jpg
33,484,1047,48,42,0.82252365,12_13_2022 LG 282 copy.jpg
55,499,1008,74,59,0.7396469,06_07_2019_processed copy.jpg
32,527,970,48,42,0.71758854,12_13_2022 LG 282 copy.jpg
67,539,868,70,56,0.77446043,05_07_2019.jpg
30,547,927,48,42,0.7508342,12_13_2022 LG 282 copy.jpg
54,577,837,74,59,0.78841263,06_07_2019_processed copy.jpg
65,602,747,70,56,0.771141,05_07_2019.jpg
64,624,703,70,56,0.81848264,05_07_2019.jpg
29,669,665,48,42,0.81164455,12_13_2022 LG 282 copy.jpg
62,675,609,70,56,0.83836895,05_07_2019.jpg
61,704,551,70,56,0.76462847,05_07_2019.jpg
59,721,350,70,56,0.7050098,05_07_2019.jpg
