,x,y,w,h,score,match
84,84,1781,70,56,0.70030713,05_07_2019.jpg
83,86,1750,70,56,0.7307412,05_07_2019.jpg
85,107,1869,70,56,0.71198034,05_07_2019.jpg
71,150,1856,49,46,0.7871492,01_10_2023 LG 282 copy 3.jpg
27,153,1837,53,39,0.7990489,01_10_2023 LG 282 copy 4.jpg
26,171,1766,53,39,0.84999835,01_10_2023 LG 282 copy 4.jpg
61,185,1715,77,51,0.8891752,05_28_2019_processed copy.jpg
60,202,1667,77,51,0.88637257,05_28_2019_processed copy.jpg
59,222,1617,77,51,0.89280766,05_28_2019_processed copy.jpg
24,258,1582,53,39,0.8482656,01_10_2023 LG 282 copy 4.jpg
58,270,1521,77,51,0.8756784,05_28_2019_processed copy.jpg
57,291,1477,77,51,0.74221414,05_28_2019_processed copy.jpg
56,305,1436,77,51,0.8993645,05_28_2019_processed copy.jpg
55,324,1396,77,51,0.9190901,05_28_2019_processed copy.jpg
54,340,1353,77,51,0.9090462,05_28_2019_processed copy.jpg
53,359,1309,77,51,0.82205296,05_28_2019_processed copy.jpg
52,376,1266,77,51,0.83536905,05_28_2019_processed copy.jpg
70,393,1219,101,74,0.77760565,06_04_2019_processed copy.jpg
51,438,1143,77,51,0.7924207,05_28_2019_processed copy.jpg
81,461,1104,74,59,0.83172375,06_07_2019_processed copy.jpg
47,488,1063,43,51,0.7880605,01_02_2023 LG 282 copy 9.jpg
10,505,1905,44,37,0.71125597,01_02_2023 LG 282 copy 2.jpg
64,507,1018,48,42,0.7919328,12_13_2022 LG 282 copy.jpg
0,522,944,84,47,0.78591424,06_04_2019_processed copy 2.jpg
23,528,983,53,39,0.735489,01_10_2023 LG 282 copy 4.jpg
80,559,899,74,59,0.8258226,06_07_2019_processed copy.jpg
79,575,858,74,59,0.8361371,06_07_2019_processed copy.jpg
78,592,817,74,59,0.88056684,06_07_2019_processed copy.jpg
77,612,776,74,59,0.83851826,06_07_2019_processed copy.jpg
43,639,735,43,51,0.8017433,01_02_2023 LG 282 copy 9.jpg
42,658,689,43,51,0.8606984,01_02_2023 LG 282 copy 9.jpg
63,695,594,48,42,0.83360916,12_13_2022 LG 282 copy.jpg
41,732,545,43,51,0.85745674,01_02_2023 LG 282 copy 9.jpg
21,783,456,53,39,0.8289704,01_10_2023 LG 282 copy 4.jpg
38,817,415,43,51,0.8901131,01_02_2023 LG 282 copy 9.jpg
9,844,377,44,37,0.7220623,01_02_2023 LG 282 copy 2.jpg
37,879,334,43,51,0.8762449,01_02_2023 LG 282 copy 9.jpg
15,918,301,49,47,0.7967635,01_02_2023 LG 282 copy 3.jpg
14,959,257,49,47,0.86013746,01_02_2023 LG 282 copy 3.jpg
13,1015,221,49,47,0.75514656,01_02_2023 LG 282 copy 3.jpg
35,1055,195,43,51,0.86276037,01_02_2023 LG 282 copy 9.jpg
34,1115,173,43,51,0.9016849,01_02_2023 LG 282 copy 9.jpg
32,1169,159,43,51,0.89094913,01_02_2023 LG 282 copy 9.jpg
7,1218,148,51,63,0.8618179,01_02_2023 LG 282 copy.jpg
29,1273,151,43,51,0.9112758,01_02_2023 LG 282 copy 9.jpg
30,1325,151,43,51,0.90549165,01_02_2023 LG 282 copy 9.jpg
31,1370,158,43,51,0.91410094,01_02_2023 LG 282 copy 9.jpg
33,1418,170,43,51,0.8831797,01_02_2023 LG 282 copy 9.jpg
16,1425,251,41,45,0.7334458,01_02_2023 LG 282 copy 7.jpg
20,1474,206,47,40,0.80651534,01_10_2023 LG 282 copy 8.jpg
17,1514,226,57,43,0.87299514,12_13_2022 LG 282 copy 3.jpg
18,1564,259,57,43,0.8812001,12_13_2022 LG 282 copy 3.jpg
28,1597,132,43,51,0.71610034,01_02_2023 LG 282 copy 9.jpg
19,1607,301,57,43,0.84750944,12_13_2022 LG 282 copy 3.jpg
36,1653,329,43,51,0.88320905,01_02_2023 LG 282 copy 9.jpg
62,1715,412,48,42,0.8488056,12_13_2022 LG 282 copy.jpg
39,1749,447,43,51,0.8519769,01_02_2023 LG 282 copy 9.jpg
40,1802,537,43,51,0.9142085,01_02_2023 LG 282 copy 9.jpg
22,1833,590,53,39,0.7202509,01_10_2023 LG 282 copy 4.jpg
1,1874,662,45,72,0.73800576,01_10_2023 LG 282 copy.jpg
44,1942,808,43,51,0.7344391,01_02_2023 LG 282 copy 9.jpg
75,1955,855,60,53,0.70275253,01_10_2023 LG 282 copy 12.jpg
3,1974,894,62,43,0.8405036,12_29_2022 LG 282 copy 2.jpg
4,1999,932,62,43,0.7739895,12_29_2022 LG 282 copy 2.jpg
