,x,y,w,h,score,match
19,151,1879,53,39,0.76901597,01_10_2023 LG 282 copy 4.jpg
72,158,1678,70,56,0.7404256,05_07_2019.jpg
37,166,1818,77,51,0.78192616,05_28_2019_processed copy.jpg
71,184,1573,70,56,0.7621354,05_07_2019.jpg
36,204,1726,77,51,0.76899827,05_28_2019_processed copy.jpg
34,230,1688,43,51,0.75603557,01_02_2023 LG 282 copy 9.jpg
35,244,1638,77,51,0.7080548,05_28_2019_processed copy.jpg
58,254,1594,101,74,0.707801,06_04_2019_processed copy.jpg
18,267,1602,53,39,0.7439403,01_10_2023 LG 282 copy 4.jpg
68,274,1403,70,56,0.77153075,05_07_2019.jpg
70,276,1508,70,56,0.7743987,05_07_2019.jpg
33,287,1556,43,51,0.8239788,01_02_2023 LG 282 copy 9.jpg
69,320,1421,70,56,0.77186424,05_07_2019.jpg
17,322,1477,53,39,0.7437042,01_10_2023 LG 282 copy 4.jpg
64,360,1382,74,59,0.82091177,06_07_2019_processed copy.jpg
63,378,1337,74,59,0.8273328,06_07_2019_processed copy.jpg
62,397,1295,74,59,0.8558448,06_07_2019_processed copy.jpg
61,434,1210,74,59,0.82627845,06_07_2019_processed copy.jpg
67,455,1117,70,56,0.83311486,05_07_2019.jpg
66,474,952,70,56,0.7076117,05_07_2019.jpg
30,513,1039,43,51,0.8177381,01_02_2023 LG 282 copy 9.jpg
29,557,958,43,51,0.86926013,01_02_2023 LG 282 copy 9.jpg
9,577,919,49,47,0.8416727,01_02_2023 LG 282 copy 3.jpg
27,598,872,43,51,0.88514966,01_02_2023 LG 282 copy 9.jpg
26,622,829,43,51,0.8560564,01_02_2023 LG 282 copy 9.jpg
25,668,741,43,51,0.90503526,01_02_2023 LG 282 copy 9.jpg
24,693,694,43,51,0.9035531,01_02_2023 LG 282 copy 9.jpg
65,734,640,70,56,0.70714897,05_07_2019.jpg
8,748,590,49,47,0.7914118,01_02_2023 LG 282 copy 3.jpg
60,816,480,56,44,0.7592113,11_15_2022 LG 282.jpg01_10_2023 LG 282 copy 12_processed copy.jpg
0,868,409,45,72,0.7739282,01_10_2023 LG 282 copy.jpg
6,907,403,44,37,0.7200864,01_02_2023 LG 282 copy 2.jpg
5,926,354,44,37,0.72785676,01_02_2023 LG 282 copy 2.jpg
4,965,315,44,37,0.726235,01_02_2023 LG 282 copy 2.jpg
3,1003,281,44,37,0.7187631,01_02_2023 LG 282 copy 2.jpg
16,1009,427,53,39,0.71734345,01_10_2023 LG 282 copy 4.jpg
10,1069,255,41,45,0.7594682,01_02_2023 LG 282 copy 7.jpg
21,1106,229,43,51,0.8050778,01_02_2023 LG 282 copy 9.jpg
59,1323,218,50,47,0.8208076,01_10_2023 LG 282 copy 10.jpg
20,1376,211,43,51,0.8667802,01_02_2023 LG 282 copy 9.jpg
7,1430,229,49,47,0.77521455,01_02_2023 LG 282 copy 3.jpg
22,1474,256,43,51,0.8088043,01_02_2023 LG 282 copy 9.jpg
14,1519,287,57,43,0.75131124,12_13_2022 LG 282 copy 3.jpg
11,1575,322,41,45,0.7383775,01_02_2023 LG 282 copy 7.jpg
12,1614,359,41,45,0.80073303,01_02_2023 LG 282 copy 7.jpg
38,1672,439,48,42,0.8003462,12_13_2022 LG 282 copy.jpg
13,1708,365,41,45,0.76343316,01_02_2023 LG 282 copy 7.jpg
15,1714,479,49,48,0.80683154,01_02_2023 LG 282 copy 4.jpg
23,1767,563,43,51,0.88092035,01_02_2023 LG 282 copy 9.jpg
39,1788,613,48,42,0.89978695,12_13_2022 LG 282 copy.jpg
40,1836,712,48,42,0.88723487,12_13_2022 LG 282 copy.jpg
41,1860,762,48,42,0.88363254,12_13_2022 LG 282 copy.jpg
42,1898,846,48,42,0.8646677,12_13_2022 LG 282 copy.jpg
43,1916,887,48,42,0.87103367,12_13_2022 LG 282 copy.jpg
28,1932,925,43,51,0.87710243,01_02_2023 LG 282 copy 9.jpg
44,1954,980,48,42,0.84424055,12_13_2022 LG 282 copy.jpg
31,2020,1138,43,51,0.89463496,01_02_2023 LG 282 copy 9.jpg
1,2047,1226,62,43,0.8672155,12_29_2022 LG 282 copy 2.jpg
32,2075,1269,43,51,0.8680519,01_02_2023 LG 282 copy 9.jpg
45,2087,1321,48,42,0.879319,12_13_2022 LG 282 copy.jpg
46,2103,1365,48,42,0.8595944,12_13_2022 LG 282 copy.jpg
47,2112,1409,48,42,0.8370389,12_13_2022 LG 282 copy.jpg
48,2140,1447,48,42,0.8905233,12_13_2022 LG 282 copy.jpg
49,2155,1489,48,42,0.8687678,12_13_2022 LG 282 copy.jpg
2,2187,1577,62,43,0.8094507,12_29_2022 LG 282 copy 2.jpg
50,2204,1622,48,42,0.8496638,12_13_2022 LG 282 copy.jpg
51,2216,1666,48,42,0.85626394,12_13_2022 LG 282 copy.jpg
52,2233,1714,48,42,0.8328684,12_13_2022 LG 282 copy.jpg
53,2250,1752,48,42,0.795675,12_13_2022 LG 282 copy.jpg
54,2265,1798,48,42,0.81187516,12_13_2022 LG 282 copy.jpg
55,2278,1844,48,42,0.8380593,12_13_2022 LG 282 copy.jpg
56,2293,1892,48,42,0.7356436,12_13_2022 LG 282 copy.jpg
57,2354,1895,48,42,0.7143205,12_13_2022 LG 282 copy.jpg
