,x,y,w,h,score,match
84,155,1753,70,56,0.72847927,05_07_2019.jpg
31,219,1843,53,39,0.8478093,01_10_2023 LG 282 copy 4.jpg
30,236,1796,53,39,0.8411037,01_10_2023 LG 282 copy 4.jpg
29,254,1748,53,39,0.8820206,01_10_2023 LG 282 copy 4.jpg
28,270,1705,53,39,0.85712683,01_10_2023 LG 282 copy 4.jpg
81,276,1444,70,56,0.73483515,05_07_2019.jpg
27,291,1661,53,39,0.79335403,01_10_2023 LG 282 copy 4.jpg
66,303,1618,48,42,0.81562424,12_13_2022 LG 282 copy.jpg
80,310,1378,70,56,0.73462427,05_07_2019.jpg
78,325,1315,70,56,0.7659655,05_07_2019.jpg
26,375,1450,53,39,0.7912042,01_10_2023 LG 282 copy 4.jpg
25,393,1401,53,39,0.83731306,01_10_2023 LG 282 copy 4.jpg
52,410,1637,43,51,0.7118007,01_02_2023 LG 282 copy 9.jpg
48,426,1318,43,51,0.82490474,01_02_2023 LG 282 copy 9.jpg
65,429,1276,48,42,0.72572166,12_13_2022 LG 282 copy.jpg
64,437,1178,48,42,0.8002462,12_13_2022 LG 282 copy.jpg
50,440,1414,43,51,0.7353098,01_02_2023 LG 282 copy 9.jpg
24,458,1243,53,39,0.84068495,01_10_2023 LG 282 copy 4.jpg
75,467,1091,70,56,0.735668,05_07_2019.jpg
5,493,1197,50,58,0.7200793,02_07_2023 LG 282.jpg01_10_2023 LG 282 copy 12_processed copy 2.jpg
23,496,1158,53,39,0.7165862,01_10_2023 LG 282 copy 4.jpg
63,505,1109,48,42,0.7736424,12_13_2022 LG 282 copy.jpg
62,529,1068,48,42,0.8401945,12_13_2022 LG 282 copy.jpg
22,553,1031,53,39,0.8427814,01_10_2023 LG 282 copy 4.jpg
21,568,992,53,39,0.75902945,01_10_2023 LG 282 copy 4.jpg
70,577,1068,49,46,0.7109189,01_10_2023 LG 282 copy 3.jpg
20,585,947,53,39,0.83897513,01_10_2023 LG 282 copy 4.jpg
46,621,1102,43,51,0.7564055,01_02_2023 LG 282 copy 9.jpg
17,627,863,49,48,0.75037915,01_02_2023 LG 282 copy 4.jpg
43,651,814,43,51,0.87236035,01_02_2023 LG 282 copy 9.jpg
16,670,776,49,48,0.8308764,01_02_2023 LG 282 copy 4.jpg
9,693,728,49,47,0.8396159,01_02_2023 LG 282 copy 3.jpg
11,721,689,41,45,0.74710083,01_02_2023 LG 282 copy 7.jpg
7,754,615,44,37,0.7835073,01_02_2023 LG 282 copy 2.jpg
10,828,512,41,45,0.83546543,01_02_2023 LG 282 copy 7.jpg
15,862,460,49,48,0.80796343,01_02_2023 LG 282 copy 4.jpg
6,918,392,44,37,0.78668386,01_02_2023 LG 282 copy 2.jpg
72,952,354,56,44,0.81743467,11_15_2022 LG 282.jpg01_10_2023 LG 282 copy 12_processed copy.jpg
8,1003,320,49,47,0.81421214,01_02_2023 LG 282 copy 3.jpg
39,1046,288,43,51,0.8890688,01_02_2023 LG 282 copy 9.jpg
40,1075,431,43,51,0.79608905,01_02_2023 LG 282 copy 9.jpg
35,1147,247,43,51,0.85646397,01_02_2023 LG 282 copy 9.jpg
4,1154,386,41,85,0.79149896,01_27_2023 LG 282.jpg01_10_2023 LG 282 copy 12_processed copy 2.jpg
38,1178,285,43,51,0.735895,01_02_2023 LG 282 copy 9.jpg
32,1204,240,43,51,0.89406514,01_02_2023 LG 282 copy 9.jpg
74,1245,469,70,56,0.7587654,05_07_2019.jpg
33,1249,240,43,51,0.7624046,01_02_2023 LG 282 copy 9.jpg
34,1298,241,43,51,0.89711773,01_02_2023 LG 282 copy 9.jpg
36,1342,247,43,51,0.918115,01_02_2023 LG 282 copy 9.jpg
37,1445,277,43,51,0.78981006,01_02_2023 LG 282 copy 9.jpg
12,1485,313,57,43,0.8564847,12_13_2022 LG 282 copy 3.jpg
13,1527,338,57,43,0.84471714,12_13_2022 LG 282 copy 3.jpg
14,1574,383,57,43,0.82670444,12_13_2022 LG 282 copy 3.jpg
18,1655,459,47,40,0.83081335,01_10_2023 LG 282 copy 8.jpg
54,1689,493,48,42,0.8409989,12_13_2022 LG 282 copy.jpg
55,1703,587,48,42,0.7624335,12_13_2022 LG 282 copy.jpg
41,1747,568,43,51,0.83263487,01_02_2023 LG 282 copy 9.jpg
42,1770,614,43,51,0.8543468,01_02_2023 LG 282 copy 9.jpg
58,1820,811,48,42,0.78626245,12_13_2022 LG 282 copy.jpg
56,1822,718,48,42,0.8581656,12_13_2022 LG 282 copy.jpg
59,1836,847,48,42,0.72212005,12_13_2022 LG 282 copy.jpg
0,1844,758,62,43,0.8815341,12_29_2022 LG 282 copy 2.jpg
60,1852,880,48,42,0.77634627,12_13_2022 LG 282 copy.jpg
57,1875,803,48,42,0.8848974,12_13_2022 LG 282 copy.jpg
19,1891,840,53,39,0.86960256,01_10_2023 LG 282 copy 4.jpg
61,1907,1002,48,42,0.74433565,12_13_2022 LG 282 copy.jpg
44,1929,914,43,51,0.8595079,01_02_2023 LG 282 copy 9.jpg
1,1941,958,62,43,0.8850291,12_29_2022 LG 282 copy 2.jpg
45,1967,994,43,51,0.8665475,01_02_2023 LG 282 copy 9.jpg
77,1985,1286,70,56,0.7607963,05_07_2019.jpg
2,2021,1125,62,43,0.77564913,12_29_2022 LG 282 copy 2.jpg
79,2026,1373,70,56,0.71222633,05_07_2019.jpg
47,2066,1201,43,51,0.8380624,01_02_2023 LG 282 copy 9.jpg
76,2076,1282,70,56,0.78548723,05_07_2019.jpg
85,2145,1774,70,56,0.78138965,05_07_2019.jpg
49,2154,1406,43,51,0.92810494,01_02_2023 LG 282 copy 9.jpg
51,2176,1452,43,51,0.8444393,01_02_2023 LG 282 copy 9.jpg
82,2203,1571,70,56,0.7943283,05_07_2019.jpg
83,2221,1617,70,56,0.7565872,05_07_2019.jpg
71,2246,1668,60,53,0.7265514,01_10_2023 LG 282 copy 12.jpg
53,2278,1705,43,51,0.83034813,01_02_2023 LG 282 copy 9.jpg
67,2309,1792,48,42,0.8215581,12_13_2022 LG 282 copy.jpg
3,2325,1538,62,43,0.75079674,12_29_2022 LG 282 copy 2.jpg
68,2328,1835,48,42,0.8115809,12_13_2022 LG 282 copy.jpg
69,2343,1884,48,42,0.8627603,12_13_2022 LG 282 copy.jpg
73,2353,1625,74,59,0.73253226,06_07_2019_processed copy.jpg
