,x,y,w,h,score,match
70,118,1847,77,51,0.8669421,05_28_2019_processed copy.jpg
69,134,1800,77,51,0.8535565,05_28_2019_processed copy.jpg
35,159,1763,53,39,0.8259561,01_10_2023 LG 282 copy 4.jpg
34,175,1717,53,39,0.83523226,01_10_2023 LG 282 copy 4.jpg
33,194,1668,53,39,0.93116486,01_10_2023 LG 282 copy 4.jpg
32,213,1626,53,39,0.89574116,01_10_2023 LG 282 copy 4.jpg
31,228,1585,53,39,0.8654414,01_10_2023 LG 282 copy 4.jpg
30,246,1536,53,39,0.8319513,01_10_2023 LG 282 copy 4.jpg
101,262,1487,74,59,0.8280354,06_07_2019_processed copy.jpg
108,272,1258,70,56,0.7103761,05_07_2019.jpg
100,279,1443,74,59,0.82550204,06_07_2019_processed copy.jpg
109,292,1612,70,56,0.70231277,05_07_2019.jpg
89,297,1733,60,46,0.70254797,01_10_2023 LG 282 copy 2.jpg
99,297,1397,74,59,0.82893854,06_07_2019_processed copy.jpg
29,317,1358,53,39,0.85641384,01_10_2023 LG 282 copy 4.jpg
98,335,1314,74,59,0.8465586,06_07_2019_processed copy.jpg
67,345,1570,43,51,0.7903891,01_02_2023 LG 282 copy 9.jpg
0,348,1231,84,47,0.7664602,06_04_2019_processed copy 2.jpg
97,352,1269,74,59,0.8240657,06_07_2019_processed copy.jpg
68,367,1788,43,51,0.72320145,01_02_2023 LG 282 copy 9.jpg
28,391,1192,53,39,0.783908,01_10_2023 LG 282 copy 4.jpg
77,402,1144,48,42,0.7838524,12_13_2022 LG 282 copy.jpg
27,426,1108,53,39,0.8124387,01_10_2023 LG 282 copy 4.jpg
25,444,1067,53,39,0.84454626,01_10_2023 LG 282 copy 4.jpg
76,463,1016,48,42,0.82424617,12_13_2022 LG 282 copy.jpg
24,481,979,53,39,0.8313412,01_10_2023 LG 282 copy 4.jpg
96,498,929,74,59,0.83772093,06_07_2019_processed copy.jpg
95,515,886,74,59,0.84171695,06_07_2019_processed copy.jpg
15,530,803,44,37,0.7011099,01_02_2023 LG 282 copy 2.jpg
23,540,852,53,39,0.8728741,01_10_2023 LG 282 copy 4.jpg
59,581,760,43,51,0.8952991,01_02_2023 LG 282 copy 9.jpg
57,602,712,43,51,0.8565457,01_02_2023 LG 282 copy 9.jpg
55,651,625,43,51,0.920243,01_02_2023 LG 282 copy 9.jpg
14,663,538,44,37,0.74918544,01_02_2023 LG 282 copy 2.jpg
54,673,577,43,51,0.9179917,01_02_2023 LG 282 copy 9.jpg
106,708,300,70,56,0.7423101,05_07_2019.jpg
53,722,479,43,51,0.93018436,01_02_2023 LG 282 copy 9.jpg
105,732,281,70,56,0.8304333,05_07_2019.jpg
52,752,437,43,51,0.9114953,01_02_2023 LG 282 copy 9.jpg
50,777,395,43,51,0.8386572,01_02_2023 LG 282 copy 9.jpg
49,805,352,43,51,0.91017956,01_02_2023 LG 282 copy 9.jpg
48,839,307,43,51,0.82312435,01_02_2023 LG 282 copy 9.jpg
19,871,274,49,48,0.84718025,01_02_2023 LG 282 copy 4.jpg
16,908,238,49,47,0.80081326,01_02_2023 LG 282 copy 3.jpg
103,934,88,70,56,0.7770674,05_07_2019.jpg
47,987,164,43,51,0.8750151,01_02_2023 LG 282 copy 9.jpg
45,1034,134,43,51,0.8965358,01_02_2023 LG 282 copy 9.jpg
43,1083,112,43,51,0.91060114,01_02_2023 LG 282 copy 9.jpg
41,1137,97,43,51,0.8903911,01_02_2023 LG 282 copy 9.jpg
40,1195,96,43,51,0.78523064,01_02_2023 LG 282 copy 9.jpg
38,1244,90,43,51,0.9274279,01_02_2023 LG 282 copy 9.jpg
9,1290,141,66,50,0.70105296,05_10_2019_processed.jpg
