,x,y,w,h,score,match
0,174,1780,84,47,0.7009551,06_04_2019_processed copy 2.jpg
61,222,1680,74,59,0.71423024,06_07_2019_processed copy.jpg
68,225,1593,70,56,0.79094934,05_07_2019.jpg
67,245,1379,70,56,0.70386606,05_07_2019.jpg
66,260,1342,70,56,0.7045285,05_07_2019.jpg
42,274,1546,48,42,0.7088011,12_13_2022 LG 282 copy.jpg
65,277,1300,70,56,0.7066822,05_07_2019.jpg
60,293,1506,74,59,0.8186532,06_07_2019_processed copy.jpg
64,298,1264,70,56,0.71501774,05_07_2019.jpg
59,307,1462,74,59,0.79136914,06_07_2019_processed copy.jpg
58,324,1420,74,59,0.77176094,06_07_2019_processed copy.jpg
23,343,1382,53,39,0.82490486,01_10_2023 LG 282 copy 4.jpg
40,363,1327,48,42,0.8269128,12_13_2022 LG 282 copy.jpg
63,383,1222,70,56,0.7008766,05_07_2019.jpg
57,415,1208,74,59,0.76915616,06_07_2019_processed copy.jpg
56,448,1129,74,59,0.71478313,06_07_2019_processed copy.jpg
22,468,1092,53,39,0.7951764,01_10_2023 LG 282 copy 4.jpg
39,484,1041,48,42,0.73024166,12_13_2022 LG 282 copy.jpg
21,500,1004,53,39,0.7761708,01_10_2023 LG 282 copy 4.jpg
38,520,961,48,42,0.7619972,12_13_2022 LG 282 copy.jpg
20,542,922,53,39,0.8004959,01_10_2023 LG 282 copy 4.jpg
24,563,874,55,56,0.7510701,01_10_2023 LG 282 copy 5.jpg
4,572,839,44,37,0.7916649,01_02_2023 LG 282 copy 2.jpg
55,591,791,74,59,0.7049079,06_07_2019_processed copy.jpg
19,613,755,53,39,0.7719916,01_10_2023 LG 282 copy 4.jpg
18,636,714,53,39,0.7378969,01_10_2023 LG 282 copy 4.jpg
3,656,659,46,66,0.743721,12_13_2022 LG 282 copy 4.jpg
62,887,184,70,56,0.73282224,05_07_2019.jpg
16,1099,126,47,40,0.7373987,01_10_2023 LG 282 copy 8.jpg
6,1166,106,41,45,0.7670404,01_02_2023 LG 282 copy 7.jpg
5,1227,99,41,45,0.80695856,01_02_2023 LG 282 copy 7.jpg
15,1357,109,47,40,0.7889061,01_10_2023 LG 282 copy 8.jpg
7,1426,124,41,45,0.82508284,01_02_2023 LG 282 copy 7.jpg
8,1476,143,41,45,0.7206169,01_02_2023 LG 282 copy 7.jpg
9,1601,247,41,45,0.71915436,01_02_2023 LG 282 copy 7.jpg
10,1676,323,41,45,0.8120103,01_02_2023 LG 282 copy 7.jpg
25,1678,419,43,51,0.7652409,01_02_2023 LG 282 copy 9.jpg
17,1727,403,47,40,0.8219902,01_10_2023 LG 282 copy 8.jpg
11,1767,440,41,45,0.81282127,01_02_2023 LG 282 copy 7.jpg
12,1811,535,41,45,0.73754853,01_02_2023 LG 282 copy 7.jpg
13,1838,586,41,45,0.77002037,01_02_2023 LG 282 copy 7.jpg
35,1876,673,48,42,0.7761002,12_13_2022 LG 282 copy.jpg
26,1898,706,43,51,0.8749098,01_02_2023 LG 282 copy 9.jpg
36,1926,790,48,42,0.86066693,12_13_2022 LG 282 copy.jpg
1,1948,828,62,43,0.80637467,12_29_2022 LG 282 copy 2.jpg
27,1969,865,43,51,0.890993,01_02_2023 LG 282 copy 9.jpg
14,2004,960,45,42,0.7793676,01_02_2023 LG 282 copy 6.jpg
28,2026,996,43,51,0.91073966,01_02_2023 LG 282 copy 9.jpg
37,2049,843,48,42,0.73655653,12_13_2022 LG 282 copy.jpg
52,2061,1127,60,53,0.81949854,01_10_2023 LG 282 copy 12.jpg
29,2062,1074,43,51,0.86647695,01_02_2023 LG 282 copy 9.jpg
30,2094,1163,43,51,0.85635465,01_02_2023 LG 282 copy 9.jpg
31,2105,1208,43,51,0.8286339,01_02_2023 LG 282 copy 9.jpg
54,2153,1330,62,50,0.7736619,05_10_2019.jpg
32,2183,1371,43,51,0.8258844,01_02_2023 LG 282 copy 9.jpg
53,2184,1423,60,53,0.79829824,01_10_2023 LG 282 copy 12.jpg
33,2209,1461,43,51,0.72412705,01_02_2023 LG 282 copy 9.jpg
41,2240,1541,48,42,0.80499744,12_13_2022 LG 282 copy.jpg
2,2257,1585,62,43,0.81456614,12_29_2022 LG 282 copy 2.jpg
48,2273,1625,54,44,0.8224005,01_10_2023 LG 282 copy 11.jpg
34,2298,1668,43,51,0.81798196,01_02_2023 LG 282 copy 9.jpg
43,2309,1729,48,42,0.7689517,12_13_2022 LG 282 copy.jpg
49,2320,1763,54,44,0.861554,01_10_2023 LG 282 copy 11.jpg
50,2337,1810,54,44,0.83368593,01_10_2023 LG 282 copy 11.jpg
51,2346,1849,54,44,0.8069065,01_10_2023 LG 282 copy 11.jpg
46,2364,1902,48,42,0.7585076,12_13_2022 LG 282 copy.jpg
44,2373,1764,48,42,0.76883644,12_13_2022 LG 282 copy.jpg
45,2395,1816,48,42,0.86586744,12_13_2022 LG 282 copy.jpg
47,2406,1851,50,47,0.72696483,01_10_2023 LG 282 copy 10.jpg
