,x,y,w,h,score,match
3,941,392,44,37,0.79389536,01_02_2023 LG 282 copy 2.jpg
7,1020,331,49,47,0.8316145,01_02_2023 LG 282 copy 3.jpg
6,1078,290,49,47,0.79688644,01_02_2023 LG 282 copy 3.jpg
5,1124,271,49,47,0.81847686,01_02_2023 LG 282 copy 3.jpg
4,1147,1860,44,37,0.74003935,01_02_2023 LG 282 copy 2.jpg
17,1177,257,49,48,0.8601713,01_02_2023 LG 282 copy 4.jpg
35,1234,251,43,51,0.9058802,01_02_2023 LG 282 copy 9.jpg
34,1273,245,43,51,0.85888535,01_02_2023 LG 282 copy 9.jpg
36,1327,253,43,51,0.79191643,01_02_2023 LG 282 copy 9.jpg
37,1371,255,43,51,0.9326319,01_02_2023 LG 282 copy 9.jpg
14,1468,299,57,43,0.813917,12_13_2022 LG 282 copy 3.jpg
15,1558,357,57,43,0.8082235,12_13_2022 LG 282 copy 3.jpg
16,1605,400,45,42,0.80080175,01_02_2023 LG 282 copy 6.jpg
20,1639,445,47,40,0.8614305,01_10_2023 LG 282 copy 8.jpg
21,1674,479,47,40,0.8536492,01_10_2023 LG 282 copy 8.jpg
45,1682,1836,43,51,0.7153818,01_02_2023 LG 282 copy 9.jpg
22,1709,520,47,40,0.83291763,01_10_2023 LG 282 copy 8.jpg
64,1732,561,50,47,0.8311374,01_10_2023 LG 282 copy 10.jpg
65,1759,604,50,47,0.8632134,01_10_2023 LG 282 copy 10.jpg
38,1789,637,43,51,0.8612493,01_02_2023 LG 282 copy 9.jpg
67,1833,737,54,44,0.7623413,01_10_2023 LG 282 copy 11.jpg
47,1856,785,48,42,0.8337676,12_13_2022 LG 282 copy.jpg
0,1874,828,62,43,0.84523237,12_29_2022 LG 282 copy 2.jpg
1,1911,907,62,43,0.85128427,12_29_2022 LG 282 copy 2.jpg
41,1932,942,43,51,0.84225553,01_02_2023 LG 282 copy 9.jpg
50,1944,993,48,42,0.82413065,12_13_2022 LG 282 copy.jpg
66,1962,1030,49,46,0.7267637,01_10_2023 LG 282 copy 3.jpg
52,1982,1081,48,42,0.7222148,12_13_2022 LG 282 copy.jpg
73,1987,1122,60,53,0.73148054,01_10_2023 LG 282 copy 12.jpg
68,2014,1162,54,44,0.8511838,01_10_2023 LG 282 copy 11.jpg
56,2031,1201,48,42,0.8259427,12_13_2022 LG 282 copy.jpg
42,2064,1233,43,51,0.8340295,01_02_2023 LG 282 copy 9.jpg
74,2065,1280,62,50,0.75394887,05_10_2019.jpg
46,2073,764,48,42,0.7094122,12_13_2022 LG 282 copy.jpg
24,2089,1325,53,39,0.79245883,01_10_2023 LG 282 copy 4.jpg
43,2122,1405,43,51,0.8152564,01_02_2023 LG 282 copy 9.jpg
76,2133,1446,70,56,0.780194,05_07_2019.jpg
77,2148,1490,70,56,0.77600396,05_07_2019.jpg
44,2182,1529,43,51,0.79696625,01_02_2023 LG 282 copy 9.jpg
69,2208,1621,54,44,0.78370297,01_10_2023 LG 282 copy 11.jpg
75,2215,1661,62,50,0.7770755,05_10_2019.jpg
70,2238,1699,54,44,0.812548,01_10_2023 LG 282 copy 11.jpg
71,2255,1739,54,44,0.80169916,01_10_2023 LG 282 copy 11.jpg
72,2291,1831,54,44,0.8787439,01_10_2023 LG 282 copy 11.jpg
62,2310,1878,48,42,0.84825486,12_13_2022 LG 282 copy.jpg
60,2326,1411,48,42,0.7045142,12_13_2022 LG 282 copy.jpg
