,x,y,w,h,score,match
84,70,1630,70,56,0.76557523,05_07_2019.jpg
83,74,1598,70,56,0.8052996,05_07_2019.jpg
60,79,1866,48,42,0.8299196,12_13_2022 LG 282 copy.jpg
82,104,1509,70,56,0.82788414,05_07_2019.jpg
50,114,1766,43,51,0.82786655,01_02_2023 LG 282 copy 9.jpg
48,131,1718,43,51,0.84821343,01_02_2023 LG 282 copy 9.jpg
52,137,1669,77,51,0.82869804,05_28_2019_processed copy.jpg
79,159,1628,74,59,0.8635686,06_07_2019_processed copy.jpg
6,177,1591,44,37,0.7643743,01_02_2023 LG 282 copy 2.jpg
15,192,1543,53,39,0.8174408,01_10_2023 LG 282 copy 4.jpg
81,194,1269,70,56,0.7004949,05_07_2019.jpg
80,205,1220,70,56,0.7680078,05_07_2019.jpg
44,222,1450,43,51,0.8271,01_02_2023 LG 282 copy 9.jpg
78,235,1404,74,59,0.88480526,06_07_2019_processed copy.jpg
77,252,1359,74,59,0.8614099,06_07_2019_processed copy.jpg
76,268,1314,74,59,0.88477796,06_07_2019_processed copy.jpg
5,287,1007,44,37,0.725331,01_02_2023 LG 282 copy 2.jpg
75,295,1229,74,59,0.8255741,06_07_2019_processed copy.jpg
58,330,1146,48,42,0.8017843,12_13_2022 LG 282 copy.jpg
40,366,1059,43,51,0.8189371,01_02_2023 LG 282 copy 9.jpg
74,391,969,74,59,0.7946134,06_07_2019_processed copy.jpg
56,410,930,48,42,0.7997577,12_13_2022 LG 282 copy.jpg
73,423,884,74,59,0.8598915,06_07_2019_processed copy.jpg
37,451,841,43,51,0.84207004,01_02_2023 LG 282 copy 9.jpg
14,477,805,53,39,0.73387134,01_10_2023 LG 282 copy 4.jpg
72,479,749,74,59,0.8551171,06_07_2019_processed copy.jpg
71,498,702,74,59,0.82064646,06_07_2019_processed copy.jpg
35,529,655,43,51,0.8887325,01_02_2023 LG 282 copy 9.jpg
13,550,598,53,39,0.84053904,01_10_2023 LG 282 copy 4.jpg
63,580,547,60,46,0.83124,01_10_2023 LG 282 copy 2.jpg
4,602,514,44,37,0.7218804,01_02_2023 LG 282 copy 2.jpg
32,615,472,43,51,0.88218504,01_02_2023 LG 282 copy 9.jpg
53,638,428,48,42,0.84952146,12_13_2022 LG 282 copy.jpg
12,676,372,47,63,0.85832846,01_02_2023 LG 282 copy 5.jpg
28,708,333,43,51,0.8846418,01_02_2023 LG 282 copy 9.jpg
26,739,300,43,51,0.8585041,01_02_2023 LG 282 copy 9.jpg
25,779,252,43,51,0.88540035,01_02_2023 LG 282 copy 9.jpg
24,819,219,43,51,0.83461595,01_02_2023 LG 282 copy 9.jpg
22,858,189,43,51,0.8334787,01_02_2023 LG 282 copy 9.jpg
20,910,163,43,51,0.826862,01_02_2023 LG 282 copy 9.jpg
16,1015,129,43,51,0.7615606,01_02_2023 LG 282 copy 9.jpg
3,1067,100,41,85,0.78257513,01_27_2023 LG 282.jpg01_10_2023 LG 282 copy 12_processed copy 2.jpg
17,1115,130,43,51,0.82348734,01_02_2023 LG 282 copy 9.jpg
18,1212,141,43,51,0.8476312,01_02_2023 LG 282 copy 9.jpg
19,1267,162,43,51,0.8767853,01_02_2023 LG 282 copy 9.jpg
21,1310,180,43,51,0.8174413,01_02_2023 LG 282 copy 9.jpg
23,1356,210,43,51,0.84738976,01_02_2023 LG 282 copy 9.jpg
11,1405,244,47,63,0.80480367,01_02_2023 LG 282 copy 5.jpg
