,x,y,w,h,score,match
63,203,1898,49,46,0.75918144,01_10_2023 LG 282 copy 3.jpg
62,243,1764,49,46,0.72638714,01_10_2023 LG 282 copy 3.jpg
72,258,1723,52,44,0.7797734,06_14_2019_processed copy.jpg
24,278,1676,53,39,0.7657078,01_10_2023 LG 282 copy 4.jpg
71,298,1632,52,44,0.7459415,06_14_2019_processed copy.jpg
17,363,1543,41,45,0.7651882,01_02_2023 LG 282 copy 7.jpg
2,377,1456,62,43,0.7940738,12_29_2022 LG 282 copy 2.jpg
70,380,1395,70,56,0.8169246,05_07_2019.jpg
16,385,1502,41,45,0.767927,01_02_2023 LG 282 copy 7.jpg
41,442,1324,43,51,0.8177793,01_02_2023 LG 282 copy 9.jpg
69,456,1281,74,59,0.79848087,06_07_2019_processed copy.jpg
51,477,1241,48,42,0.8177648,12_13_2022 LG 282 copy.jpg
50,497,1199,48,42,0.78463715,12_13_2022 LG 282 copy.jpg
68,512,1156,74,59,0.77784514,06_07_2019_processed copy.jpg
49,537,1121,48,42,0.7820082,12_13_2022 LG 282 copy.jpg
9,557,1076,49,47,0.8327862,01_02_2023 LG 282 copy 3.jpg
48,576,1038,48,42,0.82110494,12_13_2022 LG 282 copy.jpg
47,615,960,48,42,0.80095476,12_13_2022 LG 282 copy.jpg
34,660,872,43,51,0.8521111,01_02_2023 LG 282 copy 9.jpg
32,702,790,43,51,0.84724873,01_02_2023 LG 282 copy 9.jpg
8,724,752,49,47,0.82302856,01_02_2023 LG 282 copy 3.jpg
54,743,1694,48,42,0.7275127,12_13_2022 LG 282 copy.jpg
31,746,706,43,51,0.83998746,01_02_2023 LG 282 copy 9.jpg
30,769,666,43,51,0.8734144,01_02_2023 LG 282 copy 9.jpg
21,818,580,49,48,0.7966762,01_02_2023 LG 282 copy 4.jpg
14,853,537,41,45,0.71931165,01_02_2023 LG 282 copy 7.jpg
13,930,415,41,45,0.7796574,01_02_2023 LG 282 copy 7.jpg
4,990,324,44,37,0.8090428,01_02_2023 LG 282 copy 2.jpg
3,1024,294,44,37,0.78539693,01_02_2023 LG 282 copy 2.jpg
29,1149,197,43,51,0.7166368,01_02_2023 LG 282 copy 9.jpg
6,1195,159,49,47,0.79369533,01_02_2023 LG 282 copy 3.jpg
5,1240,141,49,47,0.79500484,01_02_2023 LG 282 copy 3.jpg
26,1351,123,43,51,0.8705409,01_02_2023 LG 282 copy 9.jpg
27,1447,131,43,51,0.84159166,01_02_2023 LG 282 copy 9.jpg
28,1546,152,43,51,0.81358963,01_02_2023 LG 282 copy 9.jpg
10,1603,182,41,45,0.7495242,01_02_2023 LG 282 copy 7.jpg
25,1623,5,43,51,0.72443914,01_02_2023 LG 282 copy 9.jpg
11,1645,215,41,45,0.711538,01_02_2023 LG 282 copy 7.jpg
18,1681,241,45,42,0.7546396,01_02_2023 LG 282 copy 6.jpg
22,1749,333,52,43,0.7530133,06_14_2019_processed copy 2.jpg
12,1795,369,41,45,0.8180412,01_02_2023 LG 282 copy 7.jpg
19,1843,452,45,42,0.78762585,01_02_2023 LG 282 copy 6.jpg
7,1869,494,49,47,0.7494248,01_02_2023 LG 282 copy 3.jpg
23,1912,590,47,40,0.7699194,01_10_2023 LG 282 copy 8.jpg
43,1930,636,48,42,0.8697356,12_13_2022 LG 282 copy.jpg
35,1959,885,43,51,0.7115217,01_02_2023 LG 282 copy 9.jpg
44,1970,728,48,42,0.8093956,12_13_2022 LG 282 copy.jpg
45,1985,769,48,42,0.8684166,12_13_2022 LG 282 copy.jpg
46,2003,810,48,42,0.86108065,12_13_2022 LG 282 copy.jpg
33,2023,845,43,51,0.8891731,01_02_2023 LG 282 copy 9.jpg
36,2049,928,43,51,0.9009081,01_02_2023 LG 282 copy 9.jpg
20,2070,976,45,42,0.825282,01_02_2023 LG 282 copy 6.jpg
37,2085,1015,43,51,0.8469676,01_02_2023 LG 282 copy 9.jpg
38,2101,1057,43,51,0.83921546,01_02_2023 LG 282 copy 9.jpg
64,2108,1104,54,44,0.8077103,01_10_2023 LG 282 copy 11.jpg
39,2134,1138,43,51,0.8337524,01_02_2023 LG 282 copy 9.jpg
0,2137,1189,62,43,0.8036891,12_29_2022 LG 282 copy 2.jpg
40,2158,1228,43,51,0.8753536,01_02_2023 LG 282 copy 9.jpg
65,2185,1313,54,44,0.841659,01_10_2023 LG 282 copy 11.jpg
59,2205,1352,60,46,0.74574894,01_10_2023 LG 282 copy 2.jpg
1,2222,1403,62,43,0.70542645,12_29_2022 LG 282 copy 2.jpg
42,2239,1444,43,51,0.77018064,01_02_2023 LG 282 copy 9.jpg
52,2243,1501,48,42,0.8031255,12_13_2022 LG 282 copy.jpg
66,2259,1534,54,44,0.84127486,01_10_2023 LG 282 copy 11.jpg
53,2277,1578,48,42,0.8299823,12_13_2022 LG 282 copy.jpg
60,2288,1624,50,47,0.83011633,01_10_2023 LG 282 copy 10.jpg
15,2304,1465,41,45,0.7359456,01_02_2023 LG 282 copy 7.jpg
61,2306,1662,50,47,0.84504277,01_10_2023 LG 282 copy 10.jpg
67,2318,1696,54,44,0.7592651,01_10_2023 LG 282 copy 11.jpg
55,2335,1748,48,42,0.8395902,12_13_2022 LG 282 copy.jpg
56,2351,1790,48,42,0.7461489,12_13_2022 LG 282 copy.jpg
57,2364,1844,48,42,0.77001953,12_13_2022 LG 282 copy.jpg
58,2377,1881,48,42,0.87114453,12_13_2022 LG 282 copy.jpg
