,x,y,w,h,score,match
74,41,1849,70,56,0.7201434,05_07_2019.jpg
73,55,1652,70,56,0.70552045,05_07_2019.jpg
12,58,1893,53,39,0.78591496,01_10_2023 LG 282 copy 4.jpg
53,67,1836,77,51,0.8333027,05_28_2019_processed copy.jpg
52,83,1792,77,51,0.8886776,05_28_2019_processed copy.jpg
51,118,1698,77,51,0.8928601,05_28_2019_processed copy.jpg
50,140,1651,77,51,0.91213673,05_28_2019_processed copy.jpg
71,155,1341,70,56,0.73607206,05_07_2019.jpg
49,159,1606,77,51,0.88148874,05_28_2019_processed copy.jpg
48,182,1560,77,51,0.88299704,05_28_2019_processed copy.jpg
47,224,1473,77,51,0.8827171,05_28_2019_processed copy.jpg
46,245,1428,77,51,0.8909751,05_28_2019_processed copy.jpg
45,264,1384,77,51,0.8598236,05_28_2019_processed copy.jpg
44,285,1340,77,51,0.88233465,05_28_2019_processed copy.jpg
43,304,1298,77,51,0.89541733,05_28_2019_processed copy.jpg
69,333,1256,74,59,0.8431718,06_07_2019_processed copy.jpg
42,366,1167,77,51,0.7885958,05_28_2019_processed copy.jpg
41,387,1128,77,51,0.8289543,05_28_2019_processed copy.jpg
40,406,1088,77,51,0.865289,05_28_2019_processed copy.jpg
68,434,1048,74,59,0.841711,06_07_2019_processed copy.jpg
39,450,1003,77,51,0.8198482,05_28_2019_processed copy.jpg
70,474,771,70,56,0.7023743,05_07_2019.jpg
31,482,962,43,51,0.82896847,01_02_2023 LG 282 copy 9.jpg
0,494,924,62,43,0.8296453,12_29_2022 LG 282 copy 2.jpg
38,514,877,77,51,0.7997187,05_28_2019_processed copy.jpg
6,550,841,49,47,0.7155204,01_02_2023 LG 282 copy 3.jpg
28,610,713,43,51,0.8404812,01_02_2023 LG 282 copy 9.jpg
26,634,671,43,51,0.81836826,01_02_2023 LG 282 copy 9.jpg
25,655,626,43,51,0.85373324,01_02_2023 LG 282 copy 9.jpg
76,704,542,52,44,0.74354094,06_14_2019_processed copy.jpg
5,738,473,51,63,0.8221818,01_02_2023 LG 282 copy.jpg
9,775,426,49,48,0.7850075,01_02_2023 LG 282 copy 4.jpg
21,816,362,43,51,0.74489796,01_02_2023 LG 282 copy 9.jpg
75,841,324,52,44,0.7716266,06_14_2019_processed copy.jpg
19,924,233,43,51,0.7920681,01_02_2023 LG 282 copy 9.jpg
8,957,205,49,48,0.7601607,01_02_2023 LG 282 copy 4.jpg
18,993,168,43,51,0.71265477,01_02_2023 LG 282 copy 9.jpg
17,1043,131,43,51,0.8670999,01_02_2023 LG 282 copy 9.jpg
15,1090,104,43,51,0.8305874,01_02_2023 LG 282 copy 9.jpg
13,1138,83,43,51,0.84302986,01_02_2023 LG 282 copy 9.jpg
2,1194,67,51,63,0.8265297,01_02_2023 LG 282 copy.jpg
64,1238,69,60,53,0.7419658,01_10_2023 LG 282 copy 12.jpg
61,1342,85,50,47,0.7181559,01_10_2023 LG 282 copy 10.jpg
14,1444,93,43,51,0.78634185,01_02_2023 LG 282 copy 9.jpg
16,1494,112,43,51,0.87013274,01_02_2023 LG 282 copy 9.jpg
54,1536,147,48,42,0.81587785,12_13_2022 LG 282 copy.jpg
10,1623,218,47,63,0.7873692,01_02_2023 LG 282 copy 5.jpg
3,1660,257,51,63,0.73157096,01_02_2023 LG 282 copy.jpg
4,1696,299,51,63,0.73586017,01_02_2023 LG 282 copy.jpg
20,1731,341,43,51,0.75429684,01_02_2023 LG 282 copy 9.jpg
22,1759,383,43,51,0.8165321,01_02_2023 LG 282 copy 9.jpg
23,1783,427,43,51,0.8333987,01_02_2023 LG 282 copy 9.jpg
24,1805,475,43,51,0.7498411,01_02_2023 LG 282 copy 9.jpg
65,1863,630,60,53,0.71914124,01_10_2023 LG 282 copy 12.jpg
66,1885,673,60,53,0.71581715,01_10_2023 LG 282 copy 12.jpg
27,1918,707,43,51,0.75987464,01_02_2023 LG 282 copy 9.jpg
29,1928,752,43,51,0.78596777,01_02_2023 LG 282 copy 9.jpg
7,1956,799,41,45,0.7109927,01_02_2023 LG 282 copy 7.jpg
30,1965,836,43,51,0.8201391,01_02_2023 LG 282 copy 9.jpg
55,1987,907,48,42,0.77120954,12_13_2022 LG 282 copy.jpg
56,2019,952,48,42,0.7342824,12_13_2022 LG 282 copy.jpg
32,2049,1050,43,51,0.7987712,01_02_2023 LG 282 copy 9.jpg
67,2051,1098,62,50,0.84388053,05_10_2019.jpg
33,2079,1138,43,51,0.7894982,01_02_2023 LG 282 copy 9.jpg
34,2096,1184,43,51,0.79498273,01_02_2023 LG 282 copy 9.jpg
60,2105,1862,48,42,0.71500605,12_13_2022 LG 282 copy.jpg
35,2147,1309,43,51,0.70776147,01_02_2023 LG 282 copy 9.jpg
1,2167,1360,62,43,0.801503,12_29_2022 LG 282 copy 2.jpg
36,2184,1399,43,51,0.814993,01_02_2023 LG 282 copy 9.jpg
37,2222,1487,43,51,0.86462283,01_02_2023 LG 282 copy 9.jpg
57,2227,1535,48,42,0.7402192,12_13_2022 LG 282 copy.jpg
72,2234,1612,70,56,0.7701417,05_07_2019.jpg
62,2244,1580,54,44,0.7950232,01_10_2023 LG 282 copy 11.jpg
58,2279,1669,48,42,0.7661402,12_13_2022 LG 282 copy.jpg
59,2293,1714,48,42,0.80680966,12_13_2022 LG 282 copy.jpg
63,2312,1766,54,44,0.80683863,01_10_2023 LG 282 copy 11.jpg
11,2335,1859,53,39,0.79083484,01_10_2023 LG 282 copy 4.jpg
