,x,y,w,h,score,match
38,117,1887,43,51,0.7891006,01_02_2023 LG 282 copy 9.jpg
37,132,1842,43,51,0.79914606,01_02_2023 LG 282 copy 9.jpg
36,148,1795,43,51,0.799848,01_02_2023 LG 282 copy 9.jpg
70,165,1514,70,56,0.7211323,05_07_2019.jpg
35,165,1750,43,51,0.8417124,01_02_2023 LG 282 copy 9.jpg
21,196,1669,53,39,0.8495059,01_10_2023 LG 282 copy 4.jpg
34,215,1617,43,51,0.82711756,01_02_2023 LG 282 copy 9.jpg
54,231,1578,60,46,0.8258134,01_10_2023 LG 282 copy 2.jpg
20,246,1535,53,39,0.87156904,01_10_2023 LG 282 copy 4.jpg
49,277,1441,48,42,0.8167602,12_13_2022 LG 282 copy.jpg
48,294,1394,48,42,0.7861461,12_13_2022 LG 282 copy.jpg
22,317,1351,55,56,0.73867166,01_10_2023 LG 282 copy 5.jpg
0,319,1272,84,47,0.73891556,06_04_2019_processed copy 2.jpg
32,328,1310,43,51,0.8083904,01_02_2023 LG 282 copy 9.jpg
63,353,1222,74,59,0.74194294,06_07_2019_processed copy.jpg
53,364,1172,101,74,0.7180537,06_04_2019_processed copy.jpg
47,372,1177,48,42,0.7444928,12_13_2022 LG 282 copy.jpg
62,404,1091,74,59,0.740332,06_07_2019_processed copy.jpg
61,425,1048,74,59,0.760246,06_07_2019_processed copy.jpg
60,440,1005,74,59,0.8017932,06_07_2019_processed copy.jpg
59,461,963,74,59,0.7619377,06_07_2019_processed copy.jpg
44,496,870,48,42,0.76304907,12_13_2022 LG 282 copy.jpg
16,521,829,53,39,0.78425545,01_10_2023 LG 282 copy 4.jpg
15,565,735,53,39,0.776968,01_10_2023 LG 282 copy 4.jpg
11,638,585,46,66,0.72135293,12_13_2022 LG 282 copy 4.jpg
13,689,517,52,43,0.70010835,06_14_2019_processed copy 2.jpg
29,723,459,43,51,0.73955595,01_02_2023 LG 282 copy 9.jpg
28,788,387,43,51,0.7918177,01_02_2023 LG 282 copy 9.jpg
27,831,343,43,51,0.8279438,01_02_2023 LG 282 copy 9.jpg
26,909,280,43,51,0.8377175,01_02_2023 LG 282 copy 9.jpg
25,960,255,43,51,0.7975772,01_02_2023 LG 282 copy 9.jpg
9,1071,225,51,63,0.75272375,01_02_2023 LG 282 copy.jpg
23,1118,227,43,51,0.8509947,01_02_2023 LG 282 copy 9.jpg
24,1171,228,43,51,0.8091104,01_02_2023 LG 282 copy 9.jpg
14,1276,238,47,63,0.7233065,01_02_2023 LG 282 copy 5.jpg
12,1352,270,41,45,0.7004737,01_02_2023 LG 282 copy 7.jpg
39,1411,316,48,42,0.83849484,12_13_2022 LG 282 copy.jpg
40,1461,362,48,42,0.8815121,12_13_2022 LG 282 copy.jpg
41,1499,394,48,42,0.8046135,12_13_2022 LG 282 copy.jpg
42,1538,432,48,42,0.88630337,12_13_2022 LG 282 copy.jpg
43,1605,509,48,42,0.8393832,12_13_2022 LG 282 copy.jpg
55,1624,563,50,47,0.72073364,01_10_2023 LG 282 copy 10.jpg
66,1671,635,70,56,0.7747573,05_07_2019.jpg
67,1751,772,70,56,0.75791436,05_07_2019.jpg
68,1773,1043,70,56,0.71386236,05_07_2019.jpg
10,1804,817,50,58,0.7034305,02_07_2023 LG 282.jpg01_10_2023 LG 282 copy 12_processed copy 2.jpg
69,1816,1154,70,56,0.7113046,05_07_2019.jpg
45,1832,904,48,42,0.8131726,12_13_2022 LG 282 copy.jpg
46,1859,952,48,42,0.8239967,12_13_2022 LG 282 copy.jpg
3,1874,996,62,43,0.8180461,12_29_2022 LG 282 copy 2.jpg
56,1910,1053,54,44,0.8296182,01_10_2023 LG 282 copy 11.jpg
30,1919,898,43,51,0.74092424,01_02_2023 LG 282 copy 9.jpg
17,1936,1102,53,39,0.8108731,01_10_2023 LG 282 copy 4.jpg
31,1951,932,43,51,0.813679,01_02_2023 LG 282 copy 9.jpg
4,1953,1145,62,43,0.8005778,12_29_2022 LG 282 copy 2.jpg
18,1979,1189,53,39,0.79096466,01_10_2023 LG 282 copy 4.jpg
5,1994,1230,62,43,0.76753485,12_29_2022 LG 282 copy 2.jpg
6,2033,1320,62,43,0.78769296,12_29_2022 LG 282 copy 2.jpg
19,2059,1359,53,39,0.78536403,01_10_2023 LG 282 copy 4.jpg
7,2097,1437,62,43,0.8378209,12_29_2022 LG 282 copy 2.jpg
71,2118,1517,70,56,0.83504796,05_07_2019.jpg
8,2119,1476,62,43,0.82157385,12_29_2022 LG 282 copy 2.jpg
1,2134,1562,84,47,0.77612704,06_04_2019_processed copy 2.jpg
72,2174,1644,70,56,0.84722966,05_07_2019.jpg
57,2213,1692,54,44,0.79417115,01_10_2023 LG 282 copy 11.jpg
58,2230,1733,54,44,0.8726704,01_10_2023 LG 282 copy 11.jpg
2,2230,1776,84,47,0.7744458,06_04_2019_processed copy 2.jpg
50,2282,1819,48,42,0.81669956,12_13_2022 LG 282 copy.jpg
51,2297,1869,48,42,0.9046802,12_13_2022 LG 282 copy.jpg
52,2316,1902,48,42,0.7076015,12_13_2022 LG 282 copy.jpg
33,2347,1614,43,51,0.70466006,01_02_2023 LG 282 copy 9.jpg
65,2458,457,70,56,0.71727234,05_07_2019.jpg
64,2511,442,70,56,0.70492893,05_07_2019.jpg
