,x,y,w,h,score,match
53,203,1890,77,51,0.827664,05_28_2019_processed copy.jpg
29,221,1847,53,39,0.887448,01_10_2023 LG 282 copy 4.jpg
28,236,1801,53,39,0.86910677,01_10_2023 LG 282 copy 4.jpg
87,245,1330,70,56,0.71593934,05_07_2019.jpg
27,246,1756,53,39,0.905214,01_10_2023 LG 282 copy 4.jpg
26,254,1701,53,39,0.7325045,01_10_2023 LG 282 copy 4.jpg
88,262,1577,70,56,0.7600604,05_07_2019.jpg
25,269,1665,53,39,0.9158463,01_10_2023 LG 282 copy 4.jpg
24,280,1619,53,39,0.86488765,01_10_2023 LG 282 copy 4.jpg
81,293,1564,74,59,0.8257567,06_07_2019_processed copy.jpg
23,303,1531,53,39,0.9114475,01_10_2023 LG 282 copy 4.jpg
22,314,1486,53,39,0.8786616,01_10_2023 LG 282 copy 4.jpg
84,321,997,70,56,0.7018497,05_07_2019.jpg
21,325,1442,53,39,0.84161115,01_10_2023 LG 282 copy 4.jpg
52,353,1303,77,51,0.8255731,05_28_2019_processed copy.jpg
48,355,1352,43,51,0.82012194,01_02_2023 LG 282 copy 9.jpg
85,362,1194,70,56,0.70491374,05_07_2019.jpg
20,374,1271,53,39,0.8583425,01_10_2023 LG 282 copy 4.jpg
83,384,865,70,56,0.71247447,05_07_2019.jpg
19,384,1225,53,39,0.76174766,01_10_2023 LG 282 copy 4.jpg
18,394,1189,53,39,0.8391483,01_10_2023 LG 282 copy 4.jpg
51,402,1130,77,51,0.835421,05_28_2019_processed copy.jpg
80,418,1089,74,59,0.84985983,06_07_2019_processed copy.jpg
79,431,1044,74,59,0.8325331,06_07_2019_processed copy.jpg
50,436,999,77,51,0.82617646,05_28_2019_processed copy.jpg
17,459,966,53,39,0.8550365,01_10_2023 LG 282 copy 4.jpg
82,467,864,70,56,0.77761954,05_07_2019.jpg
70,480,922,49,46,0.7578064,01_10_2023 LG 282 copy 3.jpg
45,510,819,43,51,0.88901156,01_02_2023 LG 282 copy 9.jpg
16,522,784,53,39,0.7521215,01_10_2023 LG 282 copy 4.jpg
44,541,726,43,51,0.9071677,01_02_2023 LG 282 copy 9.jpg
43,559,679,43,51,0.8893696,01_02_2023 LG 282 copy 9.jpg
6,579,639,49,47,0.81988,01_02_2023 LG 282 copy 3.jpg
5,599,600,49,47,0.7898265,01_02_2023 LG 282 copy 3.jpg
42,649,496,43,51,0.91133034,01_02_2023 LG 282 copy 9.jpg
4,674,453,44,37,0.7961216,01_02_2023 LG 282 copy 2.jpg
78,730,379,56,44,0.7763707,11_15_2022 LG 282.jpg01_10_2023 LG 282 copy 12_processed copy.jpg
36,870,268,43,51,0.94058055,01_02_2023 LG 282 copy 9.jpg
41,909,296,43,51,0.7072177,01_02_2023 LG 282 copy 9.jpg
34,922,243,43,51,0.94303995,01_02_2023 LG 282 copy 9.jpg
40,946,292,43,51,0.716335,01_02_2023 LG 282 copy 9.jpg
33,965,234,43,51,0.9218417,01_02_2023 LG 282 copy 9.jpg
2,1011,224,51,63,0.7908888,01_02_2023 LG 282 copy.jpg
38,1037,276,43,51,0.7104603,01_02_2023 LG 282 copy 9.jpg
30,1059,223,43,51,0.9479828,01_02_2023 LG 282 copy 9.jpg
39,1084,276,43,51,0.74498385,01_02_2023 LG 282 copy 9.jpg
31,1101,223,43,51,0.94609815,01_02_2023 LG 282 copy 9.jpg
37,1121,268,43,51,0.71958894,01_02_2023 LG 282 copy 9.jpg
32,1150,229,43,51,0.9014087,01_02_2023 LG 282 copy 9.jpg
7,1197,1597,41,45,0.71736944,01_02_2023 LG 282 copy 7.jpg
8,1199,252,57,43,0.83833146,12_13_2022 LG 282 copy 3.jpg
35,1252,262,43,51,0.87237704,01_02_2023 LG 282 copy 9.jpg
9,1339,334,57,43,0.8131228,12_13_2022 LG 282 copy 3.jpg
3,1340,292,44,37,0.7554178,01_02_2023 LG 282 copy 2.jpg
10,1388,363,47,40,0.7988559,01_10_2023 LG 282 copy 8.jpg
11,1430,400,47,40,0.8216388,01_10_2023 LG 282 copy 8.jpg
12,1461,436,47,40,0.85044163,01_10_2023 LG 282 copy 8.jpg
13,1496,466,47,40,0.7890829,01_10_2023 LG 282 copy 8.jpg
54,1530,510,48,42,0.847225,12_13_2022 LG 282 copy.jpg
69,1556,547,50,47,0.8793299,01_10_2023 LG 282 copy 10.jpg
55,1592,588,48,42,0.8635181,12_13_2022 LG 282 copy.jpg
57,1608,706,48,42,0.7261728,12_13_2022 LG 282 copy.jpg
56,1621,633,48,42,0.7726436,12_13_2022 LG 282 copy.jpg
58,1676,803,48,42,0.715944,12_13_2022 LG 282 copy.jpg
1,1677,690,45,72,0.77693146,01_10_2023 LG 282 copy.jpg
15,1687,671,53,39,0.73048836,01_10_2023 LG 282 copy 4.jpg
59,1693,830,48,42,0.77128637,12_13_2022 LG 282 copy.jpg
14,1701,756,47,40,0.7561521,01_10_2023 LG 282 copy 8.jpg
74,1716,787,60,53,0.8400531,01_10_2023 LG 282 copy 12.jpg
75,1737,826,60,53,0.80411434,01_10_2023 LG 282 copy 12.jpg
60,1769,860,48,42,0.7181491,12_13_2022 LG 282 copy.jpg
46,1793,898,43,51,0.8557831,01_02_2023 LG 282 copy 9.jpg
76,1827,985,60,53,0.8417874,01_10_2023 LG 282 copy 12.jpg
77,1872,1062,60,53,0.796244,01_10_2023 LG 282 copy 12.jpg
47,1935,1131,43,51,0.84746814,01_02_2023 LG 282 copy 9.jpg
86,1956,1201,70,56,0.8211142,05_07_2019.jpg
61,2022,1289,48,42,0.8542697,12_13_2022 LG 282 copy.jpg
71,2040,1324,54,44,0.79761994,01_10_2023 LG 282 copy 11.jpg
49,2071,1362,43,51,0.8103592,01_02_2023 LG 282 copy 9.jpg
72,2086,1405,54,44,0.8024906,01_10_2023 LG 282 copy 11.jpg
73,2110,1445,54,44,0.77538675,01_10_2023 LG 282 copy 11.jpg
0,2133,1529,84,47,0.8207451,06_04_2019_processed copy 2.jpg
62,2135,1490,48,42,0.87669706,12_13_2022 LG 282 copy.jpg
89,2181,1599,70,56,0.86322975,05_07_2019.jpg
63,2185,1567,48,42,0.74076,12_13_2022 LG 282 copy.jpg
64,2227,1650,48,42,0.81616634,12_13_2022 LG 282 copy.jpg
65,2250,1698,48,42,0.8532195,12_13_2022 LG 282 copy.jpg
66,2275,1740,48,42,0.8209873,12_13_2022 LG 282 copy.jpg
67,2315,1837,48,42,0.8790967,12_13_2022 LG 282 copy.jpg
68,2328,1874,48,42,0.8356045,12_13_2022 LG 282 copy.jpg
