,x,y,w,h,score,match
79,42,1825,70,56,0.70007944,05_07_2019.jpg
78,57,1759,70,56,0.7644197,05_07_2019.jpg
76,96,1677,70,56,0.74994606,05_07_2019.jpg
2,100,1875,84,47,0.7469249,06_04_2019_processed copy 2.jpg
25,130,1849,53,39,0.75687677,01_10_2023 LG 282 copy 4.jpg
24,140,1806,53,39,0.7551566,01_10_2023 LG 282 copy 4.jpg
40,146,1764,77,51,0.8249811,05_28_2019_processed copy.jpg
75,169,1657,70,56,0.7775847,05_07_2019.jpg
23,171,1732,53,39,0.85240597,01_10_2023 LG 282 copy 4.jpg
73,206,1436,70,56,0.7574677,05_07_2019.jpg
72,232,1393,70,56,0.7129011,05_07_2019.jpg
71,245,1360,70,56,0.72019506,05_07_2019.jpg
21,266,1511,53,39,0.83047444,01_10_2023 LG 282 copy 4.jpg
39,279,1459,77,51,0.7647338,05_28_2019_processed copy.jpg
38,316,1374,77,51,0.78686863,05_28_2019_processed copy.jpg
68,331,1158,70,56,0.7466381,05_07_2019.jpg
37,354,1286,77,51,0.7246295,05_28_2019_processed copy.jpg
67,365,1081,70,56,0.70081747,05_07_2019.jpg
66,379,1039,70,56,0.7633754,05_07_2019.jpg
58,385,1247,74,59,0.7867706,06_07_2019_processed copy.jpg
1,397,1174,84,47,0.7559148,06_04_2019_processed copy 2.jpg
0,436,1092,84,47,0.7753965,06_04_2019_processed copy 2.jpg
36,495,1002,43,51,0.8118075,01_02_2023 LG 282 copy 9.jpg
64,517,736,70,56,0.7054289,05_07_2019.jpg
47,533,931,50,47,0.73261523,01_10_2023 LG 282 copy 10.jpg
63,550,660,70,56,0.7182775,05_07_2019.jpg
57,551,877,74,59,0.72752917,06_07_2019_processed copy.jpg
56,566,836,74,59,0.7372016,06_07_2019_processed copy.jpg
55,587,796,74,59,0.8165087,06_07_2019_processed copy.jpg
9,609,761,44,37,0.74937284,01_02_2023 LG 282 copy 2.jpg
35,641,713,43,51,0.8904639,01_02_2023 LG 282 copy 9.jpg
62,649,524,70,56,0.7112231,05_07_2019.jpg
34,664,666,43,51,0.8601706,01_02_2023 LG 282 copy 9.jpg
33,688,623,43,51,0.89226127,01_02_2023 LG 282 copy 9.jpg
5,706,743,62,43,0.70842123,12_29_2022 LG 282 copy 2.jpg
20,710,584,53,39,0.77902883,01_10_2023 LG 282 copy 4.jpg
32,737,532,43,51,0.87375844,01_02_2023 LG 282 copy 9.jpg
31,763,491,43,51,0.8228215,01_02_2023 LG 282 copy 9.jpg
14,788,453,49,48,0.76352245,01_02_2023 LG 282 copy 4.jpg
11,820,408,49,47,0.83541656,01_02_2023 LG 282 copy 3.jpg
61,830,274,70,56,0.7237518,05_07_2019.jpg
13,851,366,49,48,0.7834863,01_02_2023 LG 282 copy 4.jpg
60,873,212,70,56,0.74804264,05_07_2019.jpg
10,885,331,49,47,0.8225934,01_02_2023 LG 282 copy 3.jpg
59,922,153,70,56,0.71081585,05_07_2019.jpg
53,952,261,56,44,0.7873101,11_15_2022 LG 282.jpg01_10_2023 LG 282 copy 12_processed copy.jpg
30,1005,224,43,51,0.827194,01_02_2023 LG 282 copy 9.jpg
29,1049,196,43,51,0.88358057,01_02_2023 LG 282 copy 9.jpg
27,1098,175,43,51,0.87836844,01_02_2023 LG 282 copy 9.jpg
26,1209,154,43,51,0.866138,01_02_2023 LG 282 copy 9.jpg
18,1251,147,47,63,0.79406434,01_02_2023 LG 282 copy 5.jpg
6,1301,153,51,63,0.8790574,01_02_2023 LG 282 copy.jpg
28,1404,181,43,51,0.8812984,01_02_2023 LG 282 copy 9.jpg
4,1450,200,62,43,0.79904693,12_29_2022 LG 282 copy 2.jpg
15,1538,264,47,40,0.78525776,01_10_2023 LG 282 copy 8.jpg
16,1581,312,47,40,0.7584744,01_10_2023 LG 282 copy 8.jpg
17,1618,349,47,40,0.83617914,01_10_2023 LG 282 copy 8.jpg
19,1656,377,47,63,0.7808669,01_02_2023 LG 282 copy 5.jpg
41,1714,465,48,42,0.78776777,12_13_2022 LG 282 copy.jpg
8,1736,503,62,50,0.8268788,12_29_2022 LG 282 copy.jpg
7,1764,543,51,63,0.83756864,01_02_2023 LG 282 copy.jpg
49,1782,598,60,53,0.8453889,01_10_2023 LG 282 copy 12.jpg
50,1846,739,60,53,0.76779735,01_10_2023 LG 282 copy 12.jpg
51,1862,780,60,53,0.70442307,01_10_2023 LG 282 copy 12.jpg
65,1868,1038,70,56,0.7027784,05_07_2019.jpg
48,1914,897,54,44,0.7781762,01_10_2023 LG 282 copy 11.jpg
42,1978,1031,48,42,0.90662354,12_13_2022 LG 282 copy.jpg
69,2029,1180,70,56,0.7919046,05_07_2019.jpg
12,2054,1399,41,45,0.75208527,01_02_2023 LG 282 copy 7.jpg
43,2067,1235,48,42,0.8742978,12_13_2022 LG 282 copy.jpg
54,2073,1277,62,50,0.805099,05_10_2019.jpg
70,2105,1354,70,56,0.83211696,05_07_2019.jpg
74,2149,1478,70,56,0.8650749,05_07_2019.jpg
52,2159,1537,60,53,0.7929546,01_10_2023 LG 282 copy 12.jpg
22,2203,1570,53,39,0.7608418,01_10_2023 LG 282 copy 4.jpg
44,2216,1617,48,42,0.8106475,12_13_2022 LG 282 copy.jpg
77,2228,1691,70,56,0.72320724,05_07_2019.jpg
45,2234,1662,48,42,0.86014205,12_13_2022 LG 282 copy.jpg
3,2247,1791,100,51,0.7345298,06_04_2019_processed copy 3.jpg
46,2314,1885,48,42,0.73864573,12_13_2022 LG 282 copy.jpg
