,x,y,w,h,score,match
3,1324,392,51,63,0.81434333,01_02_2023 LG 282 copy.jpg
4,1370,409,44,37,0.7379111,01_02_2023 LG 282 copy 2.jpg
10,1469,466,47,40,0.82801604,01_10_2023 LG 282 copy 8.jpg
11,1516,508,47,40,0.8587349,01_10_2023 LG 282 copy 8.jpg
12,1557,545,47,40,0.837737,01_10_2023 LG 282 copy 8.jpg
53,1593,577,50,47,0.8153466,01_10_2023 LG 282 copy 10.jpg
54,1631,614,50,47,0.81079096,01_10_2023 LG 282 copy 10.jpg
8,1653,1896,41,45,0.725279,01_02_2023 LG 282 copy 7.jpg
55,1661,653,50,47,0.79873246,01_10_2023 LG 282 copy 10.jpg
0,1688,688,62,43,0.86015433,12_29_2022 LG 282 copy 2.jpg
28,1724,724,43,51,0.8939272,01_02_2023 LG 282 copy 9.jpg
6,1770,773,41,45,0.760478,01_02_2023 LG 282 copy 7.jpg
30,1784,815,43,51,0.8182054,01_02_2023 LG 282 copy 9.jpg
31,1811,858,43,51,0.85531723,01_02_2023 LG 282 copy 9.jpg
61,1821,905,60,53,0.8309807,01_10_2023 LG 282 copy 12.jpg
32,1855,939,43,51,0.8697398,01_02_2023 LG 282 copy 9.jpg
33,1899,1011,43,51,0.80469555,01_02_2023 LG 282 copy 9.jpg
17,1917,1057,53,39,0.7908249,01_10_2023 LG 282 copy 4.jpg
34,1939,1092,43,51,0.7145443,01_02_2023 LG 282 copy 9.jpg
18,1960,1140,53,39,0.8449435,01_10_2023 LG 282 copy 4.jpg
62,1966,1182,60,53,0.77772063,01_10_2023 LG 282 copy 12.jpg
13,1987,1229,47,40,0.77389634,01_10_2023 LG 282 copy 8.jpg
14,2008,1273,47,40,0.7173493,01_10_2023 LG 282 copy 8.jpg
56,2029,1303,50,47,0.78730947,01_10_2023 LG 282 copy 10.jpg
63,2045,1340,60,53,0.7307809,01_10_2023 LG 282 copy 12.jpg
57,2066,1386,50,47,0.760739,01_10_2023 LG 282 copy 10.jpg
15,2098,1426,47,40,0.8038774,01_10_2023 LG 282 copy 8.jpg
36,2117,1459,43,51,0.7319597,01_02_2023 LG 282 copy 9.jpg
37,2166,1489,43,51,0.8169249,01_02_2023 LG 282 copy 9.jpg
38,2179,1536,43,51,0.7690288,01_02_2023 LG 282 copy 9.jpg
16,2201,1634,47,40,0.7993063,01_10_2023 LG 282 copy 8.jpg
51,2254,1701,48,42,0.8364629,12_13_2022 LG 282 copy.jpg
60,2271,1743,55,45,0.7536751,01_10_2023 LG 282 copy 13.jpg
64,2281,1783,60,53,0.79003125,01_10_2023 LG 282 copy 12.jpg
59,2309,1818,54,44,0.8317683,01_10_2023 LG 282 copy 11.jpg
69,2311,1857,70,56,0.7852649,05_07_2019.jpg
52,2354,1902,48,42,0.8513277,12_13_2022 LG 282 copy.jpg
41,2436,1764,43,51,0.7372025,01_02_2023 LG 282 copy 9.jpg
7,2438,1819,41,45,0.7487893,01_02_2023 LG 282 copy 7.jpg
58,2543,704,49,46,0.7465968,01_10_2023 LG 282 copy 3.jpg
42,2549,1790,43,51,0.75964123,01_02_2023 LG 282 copy 9.jpg
