,x,y,w,h,score,match
102,13,1693,70,56,0.7816759,05_07_2019.jpg
61,58,1701,43,51,0.78009284,01_02_2023 LG 282 copy 9.jpg
100,113,1639,70,56,0.77106297,05_07_2019.jpg
98,118,1519,70,56,0.7169797,05_07_2019.jpg
30,130,1827,53,39,0.7625306,01_10_2023 LG 282 copy 4.jpg
88,143,1793,74,59,0.70094794,06_07_2019_processed copy.jpg
29,149,1759,53,39,0.88053775,01_10_2023 LG 282 copy 4.jpg
28,165,1712,53,39,0.9107256,01_10_2023 LG 282 copy 4.jpg
27,181,1665,53,39,0.91043097,01_10_2023 LG 282 copy 4.jpg
26,200,1621,53,39,0.9415013,01_10_2023 LG 282 copy 4.jpg
25,216,1572,53,39,0.89049375,01_10_2023 LG 282 copy 4.jpg
24,235,1531,53,39,0.9302423,01_10_2023 LG 282 copy 4.jpg
23,253,1484,53,39,0.8675795,01_10_2023 LG 282 copy 4.jpg
22,269,1444,53,39,0.9026128,01_10_2023 LG 282 copy 4.jpg
20,288,1397,53,39,0.87039787,01_10_2023 LG 282 copy 4.jpg
93,293,1097,70,56,0.7126346,05_07_2019.jpg
76,306,1356,60,46,0.86375505,01_10_2023 LG 282 copy 2.jpg
95,317,1259,70,56,0.7387964,05_07_2019.jpg
19,324,1310,53,39,0.8872648,01_10_2023 LG 282 copy 4.jpg
71,357,1219,48,42,0.8193844,12_13_2022 LG 282 copy.jpg
3,371,1178,62,43,0.81614685,12_29_2022 LG 282 copy 2.jpg
69,388,1135,48,42,0.80357164,12_13_2022 LG 282 copy.jpg
18,411,1093,53,39,0.8221175,01_10_2023 LG 282 copy 4.jpg
17,426,1053,53,39,0.8545926,01_10_2023 LG 282 copy 4.jpg
16,448,1007,53,39,0.84542376,01_10_2023 LG 282 copy 4.jpg
15,464,964,53,39,0.8431054,01_10_2023 LG 282 copy 4.jpg
68,477,917,48,42,0.8425207,12_13_2022 LG 282 copy.jpg
67,500,876,48,42,0.8186361,12_13_2022 LG 282 copy.jpg
14,519,838,53,39,0.8369946,01_10_2023 LG 282 copy 4.jpg
13,538,795,53,39,0.8714933,01_10_2023 LG 282 copy 4.jpg
51,560,746,43,51,0.8736265,01_02_2023 LG 282 copy 9.jpg
50,581,702,43,51,0.8719233,01_02_2023 LG 282 copy 9.jpg
79,587,811,49,46,0.74605876,01_10_2023 LG 282 copy 3.jpg
49,602,656,43,51,0.8987529,01_02_2023 LG 282 copy 9.jpg
91,606,520,70,56,0.720811,05_07_2019.jpg
78,607,765,49,46,0.76086825,01_10_2023 LG 282 copy 3.jpg
92,623,552,70,56,0.78231937,05_07_2019.jpg
48,626,610,43,51,0.8738383,01_02_2023 LG 282 copy 9.jpg
12,628,711,53,39,0.81170076,01_10_2023 LG 282 copy 4.jpg
77,651,680,49,46,0.78589654,01_10_2023 LG 282 copy 3.jpg
11,672,512,53,39,0.8855566,01_10_2023 LG 282 copy 4.jpg
90,672,391,70,56,0.7630964,05_07_2019.jpg
46,696,456,43,51,0.87408197,01_02_2023 LG 282 copy 9.jpg
44,750,384,43,51,0.867468,01_02_2023 LG 282 copy 9.jpg
43,778,341,43,51,0.91748935,01_02_2023 LG 282 copy 9.jpg
8,807,295,53,39,0.7803204,01_10_2023 LG 282 copy 4.jpg
42,845,254,43,51,0.8686956,01_02_2023 LG 282 copy 9.jpg
89,873,128,70,56,0.78928554,05_07_2019.jpg
41,882,221,43,51,0.92209554,01_02_2023 LG 282 copy 9.jpg
62,898,84,77,51,0.72241616,05_28_2019_processed copy.jpg
40,920,179,43,51,0.82913935,01_02_2023 LG 282 copy 9.jpg
37,968,142,43,51,0.8206742,01_02_2023 LG 282 copy 9.jpg
