,x,y,w,h,score,match
12,1640,367,57,43,0.88312644,12_13_2022 LG 282 copy 3.jpg
18,1695,447,47,40,0.8884564,01_10_2023 LG 282 copy 8.jpg
53,1721,486,50,47,0.8592305,01_10_2023 LG 282 copy 10.jpg
14,1760,528,45,42,0.71860087,01_02_2023 LG 282 copy 6.jpg
13,1776,579,57,43,0.87330514,12_13_2022 LG 282 copy 3.jpg
39,1807,613,43,51,0.9053583,01_02_2023 LG 282 copy 9.jpg
19,1846,704,47,40,0.7775295,01_10_2023 LG 282 copy 8.jpg
41,1876,731,43,51,0.85842603,01_02_2023 LG 282 copy 9.jpg
0,1884,776,62,43,0.82917297,12_29_2022 LG 282 copy 2.jpg
22,1908,815,53,39,0.7998824,01_10_2023 LG 282 copy 4.jpg
24,1953,896,53,39,0.8059984,01_10_2023 LG 282 copy 4.jpg
26,1995,968,53,39,0.80019605,01_10_2023 LG 282 copy 4.jpg
61,2043,1048,49,46,0.8027354,01_10_2023 LG 282 copy 3.jpg
43,2062,1140,43,51,0.84303015,01_02_2023 LG 282 copy 9.jpg
15,2090,1183,45,42,0.75929743,01_02_2023 LG 282 copy 6.jpg
27,2126,1255,53,39,0.7726866,01_10_2023 LG 282 copy 4.jpg
48,2155,1361,48,42,0.7565398,12_13_2022 LG 282 copy.jpg
63,2175,1370,55,45,0.70746624,01_10_2023 LG 282 copy 13.jpg
71,2181,1422,70,56,0.83429885,05_07_2019.jpg
44,2233,1464,43,51,0.77056336,01_02_2023 LG 282 copy 9.jpg
1,2235,1512,62,43,0.7884805,12_29_2022 LG 282 copy 2.jpg
49,2262,1554,48,42,0.89524966,12_13_2022 LG 282 copy.jpg
64,2298,1632,62,50,0.8008757,05_10_2019.jpg
75,2333,1758,70,56,0.740567,05_07_2019.jpg
62,2334,1675,49,46,0.80392885,01_10_2023 LG 282 copy 3.jpg
76,2357,1803,70,56,0.7696586,05_07_2019.jpg
51,2391,1868,48,42,0.829885,12_13_2022 LG 282 copy.jpg
