,x,y,w,h,score,match
54,2093,1313,56,44,0.71705514,11_15_2022 LG 282.jpg01_10_2023 LG 282 copy 12_processed copy.jpg
42,2109,1241,48,42,0.82964927,12_13_2022 LG 282 copy.jpg
20,2124,1338,43,51,0.72447103,01_02_2023 LG 282 copy 9.jpg
43,2150,1371,48,42,0.7561767,12_13_2022 LG 282 copy.jpg
44,2165,1428,48,42,0.8489722,12_13_2022 LG 282 copy.jpg
45,2177,1464,48,42,0.7816536,12_13_2022 LG 282 copy.jpg
52,2186,1506,54,44,0.80631274,01_10_2023 LG 282 copy 11.jpg
85,2186,1771,70,56,0.71689546,05_07_2019.jpg
53,2198,1545,54,44,0.7463606,01_10_2023 LG 282 copy 11.jpg
46,2220,1602,48,42,0.7134282,12_13_2022 LG 282 copy.jpg
50,2226,1645,101,74,0.7086662,06_04_2019_processed copy.jpg
47,2230,1636,48,42,0.771587,12_13_2022 LG 282 copy.jpg
48,2242,1668,48,42,0.747496,12_13_2022 LG 282 copy.jpg
16,2255,1716,53,39,0.7652898,01_10_2023 LG 282 copy 4.jpg
1,2257,1843,100,51,0.72403705,06_04_2019_processed copy 3.jpg
25,2263,1782,77,51,0.7685318,05_28_2019_processed copy.jpg
49,2277,1807,48,42,0.7220291,12_13_2022 LG 282 copy.jpg
