,x,y,w,h,score,match
69,168,1902,48,42,0.79760206,12_13_2022 LG 282 copy.jpg
33,185,1853,53,39,0.8534637,01_10_2023 LG 282 copy 4.jpg
32,202,1806,53,39,0.8765883,01_10_2023 LG 282 copy 4.jpg
31,216,1758,53,39,0.8451044,01_10_2023 LG 282 copy 4.jpg
68,231,1713,48,42,0.8453683,12_13_2022 LG 282 copy.jpg
61,248,1664,43,51,0.88134927,01_02_2023 LG 282 copy 9.jpg
60,262,1617,43,51,0.90186834,01_02_2023 LG 282 copy 9.jpg
59,276,1572,43,51,0.8880187,01_02_2023 LG 282 copy 9.jpg
85,281,1199,70,56,0.761684,05_07_2019.jpg
20,303,1874,57,43,0.74436086,12_13_2022 LG 282 copy 3.jpg
58,306,1483,43,51,0.83101,01_02_2023 LG 282 copy 9.jpg
57,321,1434,43,51,0.8432666,01_02_2023 LG 282 copy 9.jpg
80,331,1390,74,59,0.8237205,06_07_2019_processed copy.jpg
79,345,1348,74,59,0.8432668,06_07_2019_processed copy.jpg
83,355,937,70,56,0.7202472,05_07_2019.jpg
78,358,1306,74,59,0.8379291,06_07_2019_processed copy.jpg
55,378,1263,43,51,0.8322011,01_02_2023 LG 282 copy 9.jpg
52,391,1216,43,51,0.8763154,01_02_2023 LG 282 copy 9.jpg
14,407,1175,49,47,0.8039172,01_02_2023 LG 282 copy 3.jpg
50,422,1129,43,51,0.8666713,01_02_2023 LG 282 copy 9.jpg
49,440,1084,43,51,0.86128277,01_02_2023 LG 282 copy 9.jpg
10,450,1045,44,37,0.7425449,01_02_2023 LG 282 copy 2.jpg
82,456,799,70,56,0.7374513,05_07_2019.jpg
48,470,996,43,51,0.85814893,01_02_2023 LG 282 copy 9.jpg
47,504,911,43,51,0.91984105,01_02_2023 LG 282 copy 9.jpg
45,522,865,43,51,0.8763249,01_02_2023 LG 282 copy 9.jpg
44,537,821,43,51,0.82899475,01_02_2023 LG 282 copy 9.jpg
81,541,576,70,56,0.70233643,05_07_2019.jpg
41,557,773,43,51,0.89388984,01_02_2023 LG 282 copy 9.jpg
40,576,722,43,51,0.7532976,01_02_2023 LG 282 copy 9.jpg
39,603,659,43,51,0.901122,01_02_2023 LG 282 copy 9.jpg
38,688,490,43,51,0.8285247,01_02_2023 LG 282 copy 9.jpg
24,731,439,49,48,0.7894116,01_02_2023 LG 282 copy 4.jpg
13,760,398,49,47,0.7688307,01_02_2023 LG 282 copy 3.jpg
9,782,366,44,37,0.7692214,01_02_2023 LG 282 copy 2.jpg
8,860,285,44,37,0.78206307,01_02_2023 LG 282 copy 2.jpg
12,903,254,49,47,0.8299261,01_02_2023 LG 282 copy 3.jpg
62,941,309,48,42,0.7334967,12_13_2022 LG 282 copy.jpg
35,954,226,43,51,0.85287094,01_02_2023 LG 282 copy 9.jpg
21,1001,207,52,49,0.81184554,12_13_2022 LG 282 copy 2.jpg
34,1110,188,43,51,0.78446925,01_02_2023 LG 282 copy 9.jpg
15,1214,195,41,45,0.74120325,01_02_2023 LG 282 copy 7.jpg
3,1258,201,62,43,0.8146302,12_29_2022 LG 282 copy 2.jpg
11,1319,212,49,47,0.81088793,01_02_2023 LG 282 copy 3.jpg
16,1376,246,41,45,0.76708096,01_02_2023 LG 282 copy 7.jpg
17,1466,308,41,45,0.7938461,01_02_2023 LG 282 copy 7.jpg
18,1508,344,41,45,0.8551854,01_02_2023 LG 282 copy 7.jpg
36,1541,232,43,51,0.7696137,01_02_2023 LG 282 copy 9.jpg
19,1550,380,41,45,0.7780324,01_02_2023 LG 282 copy 7.jpg
25,1575,417,47,40,0.83473843,01_10_2023 LG 282 copy 8.jpg
37,1614,447,43,51,0.84014326,01_02_2023 LG 282 copy 9.jpg
22,1638,492,52,49,0.81400365,12_13_2022 LG 282 copy 2.jpg
70,1664,540,50,47,0.8293346,01_10_2023 LG 282 copy 10.jpg
71,1698,587,50,47,0.83588654,01_10_2023 LG 282 copy 10.jpg
