,x,y,w,h,score,match
91,67,1810,70,56,0.7507636,05_07_2019.jpg
90,68,1771,70,56,0.8197257,05_07_2019.jpg
88,82,1611,70,56,0.7930862,05_07_2019.jpg
89,84,1651,70,56,0.7445201,05_07_2019.jpg
87,121,1550,70,56,0.75136393,05_07_2019.jpg
85,136,1520,70,56,0.78219104,05_07_2019.jpg
84,150,1478,70,56,0.80860645,05_07_2019.jpg
59,154,1850,49,46,0.71595603,01_10_2023 LG 282 copy 3.jpg
58,160,1826,49,46,0.7724827,01_10_2023 LG 282 copy 3.jpg
57,176,1781,49,46,0.824533,01_10_2023 LG 282 copy 3.jpg
83,176,1418,70,56,0.81764925,05_07_2019.jpg
56,194,1732,49,46,0.8341077,01_10_2023 LG 282 copy 3.jpg
82,212,1363,70,56,0.7737105,05_07_2019.jpg
55,214,1685,49,46,0.82563585,01_10_2023 LG 282 copy 3.jpg
33,224,1644,53,39,0.81658965,01_10_2023 LG 282 copy 4.jpg
32,248,1603,53,39,0.8538085,01_10_2023 LG 282 copy 4.jpg
80,258,1226,70,56,0.7737816,05_07_2019.jpg
31,280,1515,53,39,0.8794522,01_10_2023 LG 282 copy 4.jpg
30,299,1468,53,39,0.89027,01_10_2023 LG 282 copy 4.jpg
29,316,1426,53,39,0.8950492,01_10_2023 LG 282 copy 4.jpg
79,320,1213,70,56,0.7162498,05_07_2019.jpg
78,322,1059,70,56,0.7397253,05_07_2019.jpg
28,334,1384,53,39,0.8845271,01_10_2023 LG 282 copy 4.jpg
48,351,1333,43,51,0.7734632,01_02_2023 LG 282 copy 9.jpg
76,362,914,70,56,0.7197458,05_07_2019.jpg
27,369,1295,53,39,0.8151917,01_10_2023 LG 282 copy 4.jpg
26,387,1257,53,39,0.85050404,01_10_2023 LG 282 copy 4.jpg
77,396,970,70,56,0.7647152,05_07_2019.jpg
25,402,1217,53,39,0.85031754,01_10_2023 LG 282 copy 4.jpg
46,423,1167,43,51,0.87888426,01_02_2023 LG 282 copy 9.jpg
75,430,836,70,56,0.7076729,05_07_2019.jpg
24,436,1133,53,39,0.8787976,01_10_2023 LG 282 copy 4.jpg
3,449,1088,62,43,0.8778684,12_29_2022 LG 282 copy 2.jpg
73,468,789,70,56,0.7166097,05_07_2019.jpg
23,472,1048,53,39,0.77884316,01_10_2023 LG 282 copy 4.jpg
45,496,1000,43,51,0.8826991,01_02_2023 LG 282 copy 9.jpg
74,497,828,70,56,0.71537167,05_07_2019.jpg
13,511,962,49,47,0.83980215,01_02_2023 LG 282 copy 3.jpg
72,521,777,70,56,0.7250912,05_07_2019.jpg
44,530,917,43,51,0.84400165,01_02_2023 LG 282 copy 9.jpg
71,536,688,70,56,0.73318404,05_07_2019.jpg
2,539,878,62,43,0.8595242,12_29_2022 LG 282 copy 2.jpg
1,558,838,62,43,0.8597084,12_29_2022 LG 282 copy 2.jpg
70,580,592,70,56,0.73094153,05_07_2019.jpg
43,610,751,43,51,0.90164924,01_02_2023 LG 282 copy 9.jpg
42,633,703,43,51,0.8989107,01_02_2023 LG 282 copy 9.jpg
69,655,512,70,56,0.737457,05_07_2019.jpg
68,659,470,70,56,0.71753913,05_07_2019.jpg
41,678,614,43,51,0.87050056,01_02_2023 LG 282 copy 9.jpg
67,687,423,70,56,0.72760224,05_07_2019.jpg
66,700,397,70,56,0.75133955,05_07_2019.jpg
12,701,570,49,47,0.83589184,01_02_2023 LG 282 copy 3.jpg
65,709,369,70,56,0.78295785,05_07_2019.jpg
8,720,534,44,37,0.7784068,01_02_2023 LG 282 copy 2.jpg
64,733,341,70,56,0.77103424,05_07_2019.jpg
16,763,487,41,45,0.79783005,01_02_2023 LG 282 copy 7.jpg
7,776,441,44,37,0.80491745,01_02_2023 LG 282 copy 2.jpg
63,817,284,70,56,0.7240924,05_07_2019.jpg
62,836,235,70,56,0.7675024,05_07_2019.jpg
6,842,360,44,37,0.72084105,01_02_2023 LG 282 copy 2.jpg
5,878,324,44,37,0.8247475,01_02_2023 LG 282 copy 2.jpg
11,959,253,49,47,0.7404058,01_02_2023 LG 282 copy 3.jpg
61,975,171,70,56,0.70178795,05_07_2019.jpg
39,1050,198,43,51,0.88517064,01_02_2023 LG 282 copy 9.jpg
10,1106,182,49,47,0.8496492,01_02_2023 LG 282 copy 3.jpg
35,1159,173,43,51,0.87465894,01_02_2023 LG 282 copy 9.jpg
34,1203,168,43,51,0.86630875,01_02_2023 LG 282 copy 9.jpg
40,1225,210,43,51,0.70881784,01_02_2023 LG 282 copy 9.jpg
36,1254,173,43,51,0.88637286,01_02_2023 LG 282 copy 9.jpg
37,1301,174,43,51,0.9407888,01_02_2023 LG 282 copy 9.jpg
38,1356,190,43,51,0.8991077,01_02_2023 LG 282 copy 9.jpg
14,1458,239,41,45,0.7893426,01_02_2023 LG 282 copy 7.jpg
18,1490,269,57,43,0.75909513,12_13_2022 LG 282 copy 3.jpg
