,x,y,w,h,score,match
12,742,495,49,48,0.76236206,01_02_2023 LG 282 copy 4.jpg
4,769,455,44,37,0.83411485,01_02_2023 LG 282 copy 2.jpg
6,847,369,49,47,0.8613329,01_02_2023 LG 282 copy 3.jpg
11,923,315,49,48,0.84139335,01_02_2023 LG 282 copy 4.jpg
24,988,284,43,51,0.9082239,01_02_2023 LG 282 copy 9.jpg
3,1035,271,51,63,0.8242079,01_02_2023 LG 282 copy.jpg
22,1083,267,43,51,0.87995625,01_02_2023 LG 282 copy 9.jpg
21,1175,265,43,51,0.89369375,01_02_2023 LG 282 copy 9.jpg
23,1232,273,43,51,0.7753516,01_02_2023 LG 282 copy 9.jpg
7,1290,292,41,45,0.77316093,01_02_2023 LG 282 copy 7.jpg
8,1339,311,41,45,0.8321535,01_02_2023 LG 282 copy 7.jpg
9,1433,377,41,45,0.8648458,01_02_2023 LG 282 copy 7.jpg
25,1467,403,43,51,0.8256255,01_02_2023 LG 282 copy 9.jpg
10,1515,443,41,45,0.8276613,01_02_2023 LG 282 copy 7.jpg
14,1542,482,47,40,0.8432614,01_10_2023 LG 282 copy 8.jpg
48,1571,512,48,42,0.83920664,12_13_2022 LG 282 copy.jpg
49,1601,556,48,42,0.85182995,12_13_2022 LG 282 copy.jpg
27,1634,589,43,51,0.9011703,01_02_2023 LG 282 copy 9.jpg
28,1666,626,43,51,0.8620108,01_02_2023 LG 282 copy 9.jpg
15,1693,683,47,40,0.8045454,01_10_2023 LG 282 copy 8.jpg
60,1718,724,54,44,0.8640206,01_10_2023 LG 282 copy 11.jpg
51,1744,879,48,42,0.7650862,12_13_2022 LG 282 copy.jpg
31,1752,756,43,51,0.8212599,01_02_2023 LG 282 copy 9.jpg
58,1763,804,50,47,0.7473254,01_10_2023 LG 282 copy 10.jpg
52,1766,919,48,42,0.76896685,12_13_2022 LG 282 copy.jpg
50,1783,843,48,42,0.7356715,12_13_2022 LG 282 copy.jpg
63,1804,876,60,53,0.7847496,01_10_2023 LG 282 copy 12.jpg
17,1835,914,53,39,0.8408021,01_10_2023 LG 282 copy 4.jpg
64,1881,757,74,59,0.70003545,06_07_2019_processed copy.jpg
18,1883,991,53,39,0.84761995,01_10_2023 LG 282 copy 4.jpg
57,1918,1032,101,74,0.7315218,06_04_2019_processed copy.jpg
35,1920,1074,43,51,0.7560308,01_02_2023 LG 282 copy 9.jpg
2,1964,1147,66,50,0.7798879,05_10_2019_processed.jpg
37,2012,1226,43,51,0.868655,01_02_2023 LG 282 copy 9.jpg
38,2034,1268,43,51,0.8210618,01_02_2023 LG 282 copy 9.jpg
67,2082,1321,74,59,0.78774554,06_07_2019_processed copy.jpg
73,2119,1473,70,56,0.74303585,05_07_2019.jpg
19,2171,1508,53,39,0.75927263,01_10_2023 LG 282 copy 4.jpg
0,2173,1547,84,47,0.8244694,06_04_2019_processed copy 2.jpg
16,2218,1807,47,40,0.71724594,01_10_2023 LG 282 copy 8.jpg
1,2233,1661,84,47,0.81477726,06_04_2019_processed copy 2.jpg
61,2236,1617,54,44,0.7938519,01_10_2023 LG 282 copy 11.jpg
80,2266,1701,70,56,0.7924546,05_07_2019.jpg
41,2313,1747,43,51,0.8343791,01_02_2023 LG 282 copy 9.jpg
62,2331,1796,54,44,0.7027083,01_10_2023 LG 282 copy 11.jpg
56,2352,1844,48,42,0.7195058,12_13_2022 LG 282 copy.jpg
43,2372,1877,43,51,0.82209164,01_02_2023 LG 282 copy 9.jpg
