,x,y,w,h,score,match
87,41,1814,70,56,0.70818335,05_07_2019.jpg
85,69,1747,70,56,0.70113486,05_07_2019.jpg
88,97,1825,70,56,0.7374666,05_07_2019.jpg
84,97,1567,70,56,0.7053641,05_07_2019.jpg
79,106,1310,70,56,0.7171438,05_07_2019.jpg
77,120,1239,70,56,0.70833075,05_07_2019.jpg
86,122,1771,70,56,0.7122011,05_07_2019.jpg
74,131,1000,70,56,0.70555556,05_07_2019.jpg
83,134,1465,70,56,0.7095982,05_07_2019.jpg
72,146,964,70,56,0.71591246,05_07_2019.jpg
82,168,1388,70,56,0.72090214,05_07_2019.jpg
68,173,558,70,56,0.7070364,05_07_2019.jpg
80,193,1322,70,56,0.707032,05_07_2019.jpg
70,202,857,70,56,0.72365105,05_07_2019.jpg
97,209,1859,52,44,0.79972786,06_14_2019_processed copy.jpg
75,218,1014,70,56,0.7078033,05_07_2019.jpg
81,224,1352,70,56,0.7066581,05_07_2019.jpg
24,235,1806,53,39,0.75257766,01_10_2023 LG 282 copy 4.jpg
43,245,1759,43,51,0.81554097,01_02_2023 LG 282 copy 9.jpg
78,248,1257,70,56,0.70351756,05_07_2019.jpg
23,261,1718,53,39,0.77587956,01_10_2023 LG 282 copy 4.jpg
42,283,1662,43,51,0.84015113,01_02_2023 LG 282 copy 9.jpg
96,295,1628,52,44,0.7222328,06_14_2019_processed copy.jpg
76,317,1107,70,56,0.70690686,05_07_2019.jpg
41,333,1529,43,51,0.87439597,01_02_2023 LG 282 copy 9.jpg
73,336,966,70,56,0.710534,05_07_2019.jpg
40,351,1485,43,51,0.83216095,01_02_2023 LG 282 copy 9.jpg
38,365,1441,43,51,0.8797189,01_02_2023 LG 282 copy 9.jpg
37,386,1398,43,51,0.88244087,01_02_2023 LG 282 copy 9.jpg
69,394,849,70,56,0.7157906,05_07_2019.jpg
36,399,1355,43,51,0.8455175,01_02_2023 LG 282 copy 9.jpg
71,401,939,70,56,0.70739824,05_07_2019.jpg
34,419,1312,43,51,0.84746,01_02_2023 LG 282 copy 9.jpg
22,433,1276,53,39,0.82074153,01_10_2023 LG 282 copy 4.jpg
46,449,1233,48,42,0.7442991,12_13_2022 LG 282 copy.jpg
45,463,1191,48,42,0.7935363,12_13_2022 LG 282 copy.jpg
44,478,1149,48,42,0.75324786,12_13_2022 LG 282 copy.jpg
66,491,1101,74,59,0.7835676,06_07_2019_processed copy.jpg
65,506,1059,74,59,0.7744882,06_07_2019_processed copy.jpg
21,528,1026,53,39,0.8086235,01_10_2023 LG 282 copy 4.jpg
33,550,977,43,51,0.85338247,01_02_2023 LG 282 copy 9.jpg
56,552,1129,49,46,0.7283015,01_10_2023 LG 282 copy 3.jpg
3,563,940,62,43,0.8371557,12_29_2022 LG 282 copy 2.jpg
32,583,892,43,51,0.86639774,01_02_2023 LG 282 copy 9.jpg
1,599,854,62,43,0.85752195,12_29_2022 LG 282 copy 2.jpg
9,644,771,49,47,0.787585,01_02_2023 LG 282 copy 3.jpg
0,660,725,62,43,0.7653918,12_29_2022 LG 282 copy 2.jpg
90,678,681,52,44,0.8725064,06_14_2019_processed copy.jpg
8,707,633,49,47,0.7512178,01_02_2023 LG 282 copy 3.jpg
31,750,539,43,51,0.8440022,01_02_2023 LG 282 copy 9.jpg
67,759,430,70,56,0.7017768,05_07_2019.jpg
15,783,505,41,45,0.76845706,01_02_2023 LG 282 copy 7.jpg
16,826,413,49,48,0.82774854,01_02_2023 LG 282 copy 4.jpg
14,868,369,41,45,0.78949064,01_02_2023 LG 282 copy 7.jpg
7,924,292,44,37,0.8182756,01_02_2023 LG 282 copy 2.jpg
6,999,218,44,37,0.71378297,01_02_2023 LG 282 copy 2.jpg
28,1102,158,43,51,0.8589525,01_02_2023 LG 282 copy 9.jpg
25,1150,133,43,51,0.83341426,01_02_2023 LG 282 copy 9.jpg
10,1215,132,41,45,0.7200683,01_02_2023 LG 282 copy 7.jpg
20,1247,118,47,63,0.7753566,01_02_2023 LG 282 copy 5.jpg
26,1300,133,43,51,0.8015308,01_02_2023 LG 282 copy 9.jpg
27,1345,136,43,51,0.76694983,01_02_2023 LG 282 copy 9.jpg
29,1443,169,43,51,0.7841811,01_02_2023 LG 282 copy 9.jpg
11,1589,272,41,45,0.83323944,01_02_2023 LG 282 copy 7.jpg
12,1629,306,41,45,0.7584172,01_02_2023 LG 282 copy 7.jpg
13,1666,346,41,45,0.81617904,01_02_2023 LG 282 copy 7.jpg
18,1686,384,47,40,0.83968836,01_10_2023 LG 282 copy 8.jpg
19,1745,469,47,40,0.85686916,01_10_2023 LG 282 copy 8.jpg
