,x,y,w,h,score,match
83,164,1651,70,56,0.7191453,05_07_2019.jpg
37,184,1871,77,51,0.8648752,05_28_2019_processed copy.jpg
36,200,1823,77,51,0.8689082,05_28_2019_processed copy.jpg
35,215,1779,77,51,0.88603574,05_28_2019_processed copy.jpg
9,243,1743,53,39,0.88913363,01_10_2023 LG 282 copy 4.jpg
34,255,1690,77,51,0.88761044,05_28_2019_processed copy.jpg
33,273,1647,77,51,0.8682689,05_28_2019_processed copy.jpg
73,301,1608,74,59,0.8651078,06_07_2019_processed copy.jpg
72,318,1563,74,59,0.8826391,06_07_2019_processed copy.jpg
54,323,1747,49,46,0.7349191,01_10_2023 LG 282 copy 3.jpg
71,335,1521,74,59,0.86917496,06_07_2019_processed copy.jpg
70,353,1476,74,59,0.8655497,06_07_2019_processed copy.jpg
8,369,1441,53,39,0.8773514,01_10_2023 LG 282 copy 4.jpg
69,390,1392,74,59,0.80852574,06_07_2019_processed copy.jpg
68,410,1350,74,59,0.84370303,06_07_2019_processed copy.jpg
67,428,1307,74,59,0.84263045,06_07_2019_processed copy.jpg
66,445,1267,74,59,0.8084252,06_07_2019_processed copy.jpg
78,446,1055,70,56,0.7570586,05_07_2019.jpg
65,462,1229,74,59,0.8336678,06_07_2019_processed copy.jpg
64,483,1188,74,59,0.84796476,06_07_2019_processed copy.jpg
63,501,1146,74,59,0.729292,06_07_2019_processed copy.jpg
62,519,1105,74,59,0.8655761,06_07_2019_processed copy.jpg
61,538,1063,74,59,0.8327817,06_07_2019_processed copy.jpg
75,557,818,70,56,0.73100114,05_07_2019.jpg
60,561,1021,74,59,0.8763415,06_07_2019_processed copy.jpg
76,580,932,70,56,0.84524685,05_07_2019.jpg
45,640,861,48,42,0.83088094,12_13_2022 LG 282 copy.jpg
43,665,818,48,42,0.86775744,12_13_2022 LG 282 copy.jpg
5,691,780,53,39,0.8471365,01_10_2023 LG 282 copy 4.jpg
42,712,732,48,42,0.84393865,12_13_2022 LG 282 copy.jpg
41,737,688,48,42,0.8646395,12_13_2022 LG 282 copy.jpg
40,760,645,48,42,0.84293205,12_13_2022 LG 282 copy.jpg
39,784,599,48,42,0.83653796,12_13_2022 LG 282 copy.jpg
4,814,562,53,39,0.8398133,01_10_2023 LG 282 copy 4.jpg
23,843,514,43,51,0.87638605,01_02_2023 LG 282 copy 9.jpg
21,872,470,43,51,0.8790446,01_02_2023 LG 282 copy 9.jpg
19,907,428,43,51,0.87783885,01_02_2023 LG 282 copy 9.jpg
18,938,392,43,51,0.88493156,01_02_2023 LG 282 copy 9.jpg
16,1059,285,43,51,0.90940523,01_02_2023 LG 282 copy 9.jpg
14,1109,255,43,51,0.9030077,01_02_2023 LG 282 copy 9.jpg
12,1152,235,43,51,0.8245534,01_02_2023 LG 282 copy 9.jpg
11,1209,222,43,51,0.9159136,01_02_2023 LG 282 copy 9.jpg
38,1300,210,48,42,0.8726106,12_13_2022 LG 282 copy.jpg
10,1401,220,43,51,0.8481421,01_02_2023 LG 282 copy 9.jpg
13,1454,239,43,51,0.8156878,01_02_2023 LG 282 copy 9.jpg
15,1503,259,43,51,0.9236508,01_02_2023 LG 282 copy 9.jpg
17,1547,286,43,51,0.8417327,01_02_2023 LG 282 copy 9.jpg
2,1634,361,47,63,0.86544293,01_02_2023 LG 282 copy 5.jpg
3,1671,397,47,63,0.85183257,01_02_2023 LG 282 copy 5.jpg
20,1707,442,43,51,0.8906065,01_02_2023 LG 282 copy 9.jpg
22,1740,483,43,51,0.8844942,01_02_2023 LG 282 copy 9.jpg
24,1768,522,43,51,0.8986668,01_02_2023 LG 282 copy 9.jpg
25,1794,566,43,51,0.9049246,01_02_2023 LG 282 copy 9.jpg
26,1818,609,43,51,0.9133507,01_02_2023 LG 282 copy 9.jpg
27,1844,655,43,51,0.9000526,01_02_2023 LG 282 copy 9.jpg
44,1850,824,48,42,0.72317,12_13_2022 LG 282 copy.jpg
59,1855,713,60,53,0.8730165,01_10_2023 LG 282 copy 12.jpg
46,1882,890,48,42,0.771634,12_13_2022 LG 282 copy.jpg
74,1886,793,70,56,0.8063908,05_07_2019.jpg
28,1890,751,43,51,0.8663867,01_02_2023 LG 282 copy 9.jpg
6,1921,841,53,39,0.8024551,01_10_2023 LG 282 copy 4.jpg
29,1943,875,43,51,0.8098933,01_02_2023 LG 282 copy 9.jpg
30,1971,957,43,51,0.8536579,01_02_2023 LG 282 copy 9.jpg
53,1986,1153,50,47,0.7082267,01_10_2023 LG 282 copy 10.jpg
31,2000,996,43,51,0.8429221,01_02_2023 LG 282 copy 9.jpg
79,2025,1122,70,56,0.8410907,05_07_2019.jpg
52,2030,1088,50,47,0.7886993,01_10_2023 LG 282 copy 10.jpg
7,2072,1204,53,39,0.75977993,01_10_2023 LG 282 copy 4.jpg
80,2078,1243,70,56,0.8327297,05_07_2019.jpg
55,2111,1291,54,44,0.7857056,01_10_2023 LG 282 copy 11.jpg
56,2130,1333,54,44,0.8089932,01_10_2023 LG 282 copy 11.jpg
81,2155,1409,70,56,0.8375517,05_07_2019.jpg
82,2182,1492,70,56,0.85581964,05_07_2019.jpg
57,2214,1545,54,44,0.8247578,01_10_2023 LG 282 copy 11.jpg
47,2238,1594,48,42,0.85428804,12_13_2022 LG 282 copy.jpg
48,2252,1631,48,42,0.87552965,12_13_2022 LG 282 copy.jpg
49,2285,1710,48,42,0.8925715,12_13_2022 LG 282 copy.jpg
50,2303,1753,48,42,0.8402233,12_13_2022 LG 282 copy.jpg
58,2317,1793,54,44,0.8332717,01_10_2023 LG 282 copy 11.jpg
32,2336,1837,43,51,0.8615001,01_02_2023 LG 282 copy 9.jpg
51,2354,1892,48,42,0.70995766,12_13_2022 LG 282 copy.jpg
1,2382,416,41,45,0.711319,01_02_2023 LG 282 copy 7.jpg
77,2393,997,70,56,0.7150337,05_07_2019.jpg
0,2416,1843,49,47,0.74868464,01_02_2023 LG 282 copy 3.jpg
